restaurant_id,product_name,product_unit_price,bought_product_quantity,date,category,product_key,is_zero_quantity
24,Tallarines fritos con ternera,5.1,1.0,2022-10-21,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-10-19,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-10-23,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-10-21,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-10-28,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-10-28,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-10-27,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-10-29,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-10-29,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-06,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-05,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-05,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-13,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-13,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-12,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-07,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-09,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-11,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-13,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-14,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-15,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-18,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-20,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-14,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,1.0,2022-11-16,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,5.1,2.0,2022-11-17,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,4.85,1.0,2022-11-25,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,4.85,1.0,2022-11-25,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,4.85,1.0,2022-11-27,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,4.85,1.0,2022-11-27,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,4.85,1.0,2022-11-26,entree,tallarines fritos con ternera,False
24,Tallarines fritos con ternera,4.85,1.0,2022-11-26,entree,tallarines fritos con ternera,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-09,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-03,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-06,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-08,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-13,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-14,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-16,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-13,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-21,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-18,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-18,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-22,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-18,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-25,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-24,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-27,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-10-30,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-11-03,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-11-06,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-11-06,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-11-11,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-11-14,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-11-19,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,5.0,1.0,2022-11-15,uncertain,tallarines fritos tres delicias,False
24,Tallarines fritos tres delicias,4.95,1.0,2022-11-27,uncertain,tallarines fritos tres delicias,False
24,Ternera con bambú y setas chinas,6.9,1.0,2022-10-06,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,6.9,1.0,2022-10-10,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,6.9,1.0,2022-10-16,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,7.5,1.0,2022-10-23,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,7.5,1.0,2022-10-30,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,7.5,1.0,2022-10-26,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,7.5,1.0,2022-11-05,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,7.5,1.0,2022-11-08,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,7.5,1.0,2022-11-14,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,7.5,1.0,2022-11-19,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,6.95,1.0,2022-11-24,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,6.95,1.0,2022-11-26,entree,ternera con bambú y setas chinas,False
24,Ternera con bambú y setas chinas,6.95,1.0,2022-11-26,entree,ternera con bambú y setas chinas,False
24,Ternera con cebolla,6.5,1.0,2022-10-05,entree,ternera con cebolla,False
24,Ternera con cebolla,6.5,1.0,2022-11-26,entree,ternera con cebolla,False
24,Ternera con cebolla,6.5,1.0,2022-11-25,entree,ternera con cebolla,False
24,Ternera con champiñón,7.5,1.0,2022-11-17,entree,ternera con champiñón,False
24,Ternera con champiñón,6.5,1.0,2022-11-26,entree,ternera con champiñón,False
24,Ternera con patatas fritas,6.9,1.0,2022-10-05,entree,ternera con patatas fritas,False
24,Ternera con patatas fritas,7.5,2.0,2022-11-11,entree,ternera con patatas fritas,False
24,Ternera con pimientos verdes,6.6,1.0,2022-10-05,entree,ternera con pimientos verdes,False
24,Ternera con pimientos verdes,6.6,1.0,2022-10-15,entree,ternera con pimientos verdes,False
24,Ternera con pimientos verdes,7.2,1.0,2022-10-21,entree,ternera con pimientos verdes,False
24,Ternera con pimientos verdes,7.2,2.0,2022-10-26,entree,ternera con pimientos verdes,False
24,Ternera con pimientos verdes,7.5,1.0,2022-11-05,entree,ternera con pimientos verdes,False
24,Ternera con pimientos verdes,7.5,1.0,2022-11-12,entree,ternera con pimientos verdes,False
24,Ternera con pimientos verdes,7.5,1.0,2022-11-11,entree,ternera con pimientos verdes,False
24,Ternera con salsa de curry,6.5,1.0,2022-11-27,entree,ternera con salsa de curry,False
24,Ternera con salsa de ostras,6.9,1.0,2022-10-09,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,6.9,1.0,2022-10-15,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,6.9,1.0,2022-10-10,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.2,1.0,2022-10-20,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,6.9,1.0,2022-10-18,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.2,1.0,2022-10-21,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.2,1.0,2022-10-26,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.2,1.0,2022-10-25,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.5,1.0,2022-11-05,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.5,1.0,2022-11-06,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.5,1.0,2022-11-01,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.5,1.0,2022-11-15,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,7.5,1.0,2022-11-14,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,6.5,1.0,2022-11-27,uncertain,ternera con salsa de ostras,False
24,Ternera con salsa de ostras,6.5,1.0,2022-11-25,uncertain,ternera con salsa de ostras,False
24,Ternera con verduras,7.5,1.0,2022-11-03,uncertain,ternera con verduras,False
24,Ternera con verduras,7.5,1.0,2022-11-06,uncertain,ternera con verduras,False
24,Ternera con verduras,7.5,1.0,2022-11-07,uncertain,ternera con verduras,False
24,Ternera con verduras,7.5,1.0,2022-11-22,uncertain,ternera con verduras,False
24,Ternera salteada picante,6.9,1.0,2022-10-09,entree,ternera salteada picante,False
24,Ternera salteada picante,7.2,1.0,2022-10-20,entree,ternera salteada picante,False
24,Ternera salteada picante,7.2,1.0,2022-10-20,entree,ternera salteada picante,False
24,Ternera salteada picante,6.9,1.0,2022-10-18,entree,ternera salteada picante,False
24,Ternera salteada picante,7.2,1.0,2022-10-25,entree,ternera salteada picante,False
24,Ternera salteada picante,7.5,1.0,2022-11-05,entree,ternera salteada picante,False
24,Ternera salteada picante,7.5,1.0,2022-11-19,entree,ternera salteada picante,False
24,Ternera salteada picante,7.5,1.0,2022-11-22,entree,ternera salteada picante,False
24,Verduras con gambas,6.6,1.0,2022-10-26,uncertain,verduras con gambas,False
24,Verduras con gambas,6.6,1.0,2022-11-01,uncertain,verduras con gambas,False
24,Verduras con pollo,6.95,1.0,2022-11-12,side,verduras con pollo,False
24,Verduras con pollo,6.95,1.0,2022-11-19,side,verduras con pollo,False
24,Verduras variadas salteadas,3.8,1.0,2022-10-14,side,verduras variadas salteadas,False
24,Wan-Tun frito,3.2,1.0,2022-10-04,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-10-12,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,2.0,2022-10-20,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-10-18,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,2.0,2022-10-21,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-10-18,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-10-30,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-10-25,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-03,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-03,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-05,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-07,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-13,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,2.0,2022-11-11,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-07,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-08,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-15,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,2.0,2022-11-15,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-15,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,2.0,2022-11-17,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-19,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-19,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-20,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-20,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-15,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-23,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.0,1.0,2022-11-27,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.0,1.0,2022-11-27,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.0,1.0,2022-11-24,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.0,1.0,2022-11-27,appetizer,wan-tun frito,False
24,Wan-Tun frito,3.2,1.0,2022-11-22,appetizer,wan-tun frito,False
7,3 Croquetas de pollo rustido al cacao servidas con salsa mayo-hoisin.,8.2,1.0,2022-11-27,appetizer,3 croquetas de pollo rustido al cacao servidas con salsa mayo-hoisin.,False
7,3 Croquetas de pollo rustido al cacao servidas con salsa mayo-hoisin.,8.2,1.0,2022-11-26,appetizer,3 croquetas de pollo rustido al cacao servidas con salsa mayo-hoisin.,False
7,Agua,2.2,1.0,2022-11-26,drink,agua,False
7,Americano,1.75,2.0,2022-11-27,drink,americano,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-24,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-26,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-25,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-25,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-26,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-27,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-27,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-25,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-25,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-27,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-27,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-23,uncertain,bagel & bacon-aguacate,False
7,Bagel & Bacon-Aguacate,15.95,1.0,2022-11-26,uncertain,bagel & bacon-aguacate,False
7,Bagel & Salmón-Aguacate,16.95,1.0,2022-11-24,appetizer,bagel & salmón-aguacate,False
7,Bagel & Salmón-Aguacate,16.95,1.0,2022-11-26,appetizer,bagel & salmón-aguacate,False
7,Bagel & Salmón-Aguacate,16.95,1.0,2022-11-25,appetizer,bagel & salmón-aguacate,False
7,Bagel & Salmón-Aguacate,16.95,1.0,2022-11-23,appetizer,bagel & salmón-aguacate,False
7,Bagel-Pizza,16.95,1.0,2022-11-26,uncertain,bagel-pizza,False
7,Brunch Soho,15.45,1.0,2022-11-23,uncertain,brunch soho,False
7,Café Cortado,1.9,1.0,2022-11-27,drink,café cortado,False
7,Café Cortado,1.9,1.0,2022-11-23,drink,café cortado,False
7,Café con Leche,2.5,1.0,2022-11-23,drink,café con leche,False
7,Café con Leche,2.5,2.0,2022-11-27,drink,café con leche,False
7,Café con Leche,2.5,1.0,2022-11-26,drink,café con leche,False
7,Café con Leche,2.5,1.0,2022-11-27,drink,café con leche,False
7,Café con Leche,2.5,4.0,2022-11-27,drink,café con leche,False
7,Café con Leche,2.5,1.0,2022-11-25,drink,café con leche,False
7,Café con Leche,2.5,1.0,2022-11-26,drink,café con leche,False
7,Café con Leche,2.5,1.0,2022-11-26,drink,café con leche,False
7,Capuccino,3.4,2.0,2022-11-27,drink,capuccino,False
7,Capuccino,3.4,2.0,2022-11-27,drink,capuccino,False
7,Carrot Cake,5.35,1.0,2022-11-27,dessert,carrot cake,False
7,Carrot Cake,5.35,1.0,2022-11-22,dessert,carrot cake,False
7,Carrot Cake,5.35,1.0,2022-11-27,dessert,carrot cake,False
7,Carrot Cake,5.35,1.0,2022-11-25,dessert,carrot cake,False
7,Carrot Cake,5.35,1.0,2022-11-25,dessert,carrot cake,False
7,Carrot Cake,5.35,1.0,2022-11-24,dessert,carrot cake,False
7,Carrot Cake,5.35,1.0,2022-11-25,dessert,carrot cake,False
7,Cheese Cake,4.9,1.0,2022-11-26,dessert,cheese cake,False
7,Cheese Cake,4.9,1.0,2022-11-27,dessert,cheese cake,False
7,Cheese Cake de Nutella,4.9,1.0,2022-11-26,dessert,cheese cake de nutella,False
7,Cheese Cake de Nutella,4.9,2.0,2022-11-27,dessert,cheese cake de nutella,False
7,Crispy Hazelnut,5.35,1.0,2022-11-24,dessert,crispy hazelnut,False
7,Crispy Hazelnut,5.35,2.0,2022-11-26,dessert,crispy hazelnut,False
7,Detox,4.35,1.0,2022-11-26,uncertain,detox,False
7,Fanta Naranja,2.5,1.0,2022-11-25,drink,fanta naranja,False
7,Fanta Naranja,2.5,1.0,2022-11-26,drink,fanta naranja,False
7,Fanta Naranja,2.5,1.0,2022-11-26,drink,fanta naranja,False
7,Forever Young,4.35,1.0,2022-11-27,uncertain,forever young,False
7,French Toast & Plátano,15.45,1.0,2022-11-27,dessert,french toast & plátano,False
7,French Toast & Plátano,15.45,1.0,2022-11-27,dessert,french toast & plátano,False
7,"French Toast con Bacon, Crema de Queso y Sirope de Cítricos Casero",8.5,1.0,2022-11-23,dessert,"french toast con bacon, crema de queso y sirope de cítricos casero",False
7,"French Toast con Bacon, Crema de Queso y Sirope de Cítricos Casero",8.5,1.0,2022-11-25,dessert,"french toast con bacon, crema de queso y sirope de cítricos casero",False
7,French Toast con Fruta y Crema de Queso,8.5,1.0,2022-11-23,dessert,french toast con fruta y crema de queso,False
7,French Toast con Fruta y Crema de Queso,8.5,1.0,2022-11-27,dessert,french toast con fruta y crema de queso,False
7,French Toast con Fruta y Crema de Queso,8.5,1.0,2022-11-27,dessert,french toast con fruta y crema de queso,False
7,French Toast con Fruta y Crema de Queso,8.5,1.0,2022-11-26,dessert,french toast con fruta y crema de queso,False
7,French Toast de Horchata con Fruta y Crema de Queso,9.5,1.0,2022-11-25,dessert,french toast de horchata con fruta y crema de queso,False
7,Gofre & Chocolate,15.45,1.0,2022-11-22,dessert,gofre & chocolate,False
7,Gofre & Huevo-Bacon,15.45,1.0,2022-11-26,dessert,gofre & huevo-bacon,False
7,Gofre & Huevo-Bacon,15.45,1.0,2022-11-25,dessert,gofre & huevo-bacon,False
7,Gofre & Huevo-Bacon,15.45,1.0,2022-11-26,dessert,gofre & huevo-bacon,False
7,Gofre & Huevo-Bacon,15.45,1.0,2022-11-27,dessert,gofre & huevo-bacon,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-26,uncertain,gofre & pollo frito,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-26,uncertain,gofre & pollo frito,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-27,uncertain,gofre & pollo frito,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-26,uncertain,gofre & pollo frito,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-27,uncertain,gofre & pollo frito,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-25,uncertain,gofre & pollo frito,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-25,uncertain,gofre & pollo frito,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-26,uncertain,gofre & pollo frito,False
7,Gofre & Pollo Frito,16.45,1.0,2022-11-26,uncertain,gofre & pollo frito,False
7,Gofre Casero con Chocolate y Nata,8.5,1.0,2022-11-27,dessert,gofre casero con chocolate y nata,False
7,Gofre Casero con Chocolate y Nata,8.5,1.0,2022-11-26,dessert,gofre casero con chocolate y nata,False
7,Gofre Casero con Chocolate y Nata,8.5,1.0,2022-11-25,dessert,gofre casero con chocolate y nata,False
7,Gofre Casero con Fruta y Crema de Queso,8.5,1.0,2022-11-27,dessert,gofre casero con fruta y crema de queso,False
7,Gofre Casero con Fruta y Crema de Queso,8.5,1.0,2022-11-25,dessert,gofre casero con fruta y crema de queso,False
7,"Gofre casero con Bacon, Crema de Queso y Sirope",8.5,1.0,2022-11-24,dessert,"gofre casero con bacon, crema de queso y sirope",False
7,Huevos Benedict & Aguacate,15.45,1.0,2022-11-27,entree,huevos benedict & aguacate,False
7,Huevos Benedict & Aguacate,15.45,1.0,2022-11-26,entree,huevos benedict & aguacate,False
7,Huevos Benedict & Aguacate,15.45,1.0,2022-11-27,entree,huevos benedict & aguacate,False
7,Huevos Benedict & Aguacate,15.45,1.0,2022-11-26,entree,huevos benedict & aguacate,False
7,Huevos Benedict & Aguacate,15.45,1.0,2022-11-25,entree,huevos benedict & aguacate,False
7,Huevos Benedict & Aguacate,15.45,1.0,2022-11-26,entree,huevos benedict & aguacate,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-27,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-24,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-26,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-23,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-22,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-23,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-27,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-27,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-26,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-24,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-26,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-27,entree,huevos benedict & bacon,False
7,Huevos Benedict & Bacon,15.45,1.0,2022-11-24,entree,huevos benedict & bacon,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-26,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-23,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-27,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-25,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-24,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-26,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-23,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-27,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-24,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-26,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-27,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-27,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-24,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-26,entree,huevos benedict & salmón,False
7,Huevos Benedict & Salmón,15.45,1.0,2022-11-26,entree,huevos benedict & salmón,False
7,Limonada Casera,3.35,1.0,2022-11-25,drink,limonada casera,False
7,Limonada Casera,3.35,2.0,2022-11-26,drink,limonada casera,False
7,Limonada Casera,3.35,0.0,2022-11-27,drink,limonada casera,True
7,Limonada Casera,3.35,1.0,2022-11-27,drink,limonada casera,False
7,Limonada Casera,3.35,2.0,2022-11-27,drink,limonada casera,False
7,London Brunch,15.45,1.0,2022-11-25,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-22,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-26,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-25,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-25,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-26,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-26,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-25,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-24,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-25,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-23,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-23,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-25,uncertain,london brunch,False
7,London Brunch,15.45,1.0,2022-11-26,uncertain,london brunch,False
7,Menú mediodía Bastard,12.95,1.0,2022-11-24,uncertain,menú mediodía bastard,False
7,Menú mediodía Bastard,12.95,1.0,2022-11-24,uncertain,menú mediodía bastard,False
7,Menú mediodía Bastard,12.95,1.0,2022-11-24,uncertain,menú mediodía bastard,False
7,Menú mediodía Bastard,12.95,1.0,2022-11-24,uncertain,menú mediodía bastard,False
7,Menú mediodía Bastard,12.95,0.0,2022-11-25,uncertain,menú mediodía bastard,True
7,Menú mediodía Bastard,12.95,1.0,2022-11-24,uncertain,menú mediodía bastard,False
7,Menú mediodía Bastard,12.95,1.0,2022-11-24,uncertain,menú mediodía bastard,False
7,Menú mediodía Bastard,12.95,1.0,2022-11-25,uncertain,menú mediodía bastard,False
7,Menú mediodía Bastard,12.95,1.0,2022-11-23,uncertain,menú mediodía bastard,False
7,Menú mediodía Bastard,12.95,1.0,2022-11-25,uncertain,menú mediodía bastard,False
7,Patatas Bravas Caseras,9.95,1.0,2022-11-25,side,patatas bravas caseras,False
7,Patatas Trufadas,9.95,1.0,2022-11-22,side,patatas trufadas,False
7,Plum Cake de Limón,3.9,2.0,2022-11-23,dessert,plum cake de limón,False
7,Plum Cake de Limón,3.9,1.0,2022-11-27,dessert,plum cake de limón,False
7,Plum Cake de Nutella,3.9,2.0,2022-11-23,dessert,plum cake de nutella,False
7,Plum Cake de Nutella,3.9,1.0,2022-11-24,dessert,plum cake de nutella,False
7,Plum Cake de Nutella,3.9,1.0,2022-11-24,dessert,plum cake de nutella,False
7,Plum Cake de Nutella,3.9,2.0,2022-11-24,dessert,plum cake de nutella,False
7,Pollo de corral rebozado,9.95,1.0,2022-11-25,entree,pollo de corral rebozado,False
7,Power C,4.35,1.0,2022-11-27,drink,power c,False
7,Power C,4.35,1.0,2022-11-25,drink,power c,False
7,Red Velvet,5.35,1.0,2022-11-26,dessert,red velvet,False
