restaurant_id,date,price_index,component_id,anchor,n_obs
12,2022-10-20,3.866666666666674,0,entree_mean,7
12,2022-10-22,3.8666666666666685,0,entree_mean,5
12,2022-10-23,3.8666666666666654,0,entree_mean,9
12,2022-10-25,3.866666666666686,0,entree_mean,3
12,2022-10-26,3.8666666666666876,0,entree_mean,3
12,2022-10-27,3.866666666666658,0,entree_mean,2
12,2022-10-28,3.866666666666667,0,entree_mean,2
12,2022-10-30,3.8666666666666654,0,entree_mean,7
12,2022-11-01,3.866666666666674,0,entree_mean,12
12,2022-11-03,3.8666666666666702,0,entree_mean,4
12,2022-11-04,3.866666666666679,0,entree_mean,3
12,2022-11-05,3.866666666666674,0,entree_mean,3
12,2022-11-09,3.8666666666666636,0,entree_mean,1
12,2022-11-10,3.866666666666667,0,entree_mean,11
12,2022-11-11,3.866666666666667,0,entree_mean,6
12,2022-11-13,3.8666666666666747,0,entree_mean,8
12,2022-11-15,3.8666666666666765,0,entree_mean,7
12,2022-11-18,3.866666666666667,0,entree_mean,7
12,2022-11-19,3.8666666666666774,0,entree_mean,7
12,2022-11-20,3.866666666666671,0,entree_mean,4
12,2022-11-23,3.866666666666674,0,entree_mean,4
12,2022-11-24,3.8666666666666782,0,entree_mean,4
12,2022-11-25,3.8666666666666702,0,entree_mean,5
12,2022-11-26,3.8666666666666645,0,entree_mean,3
13,2022-10-03,6.7425,0,entree_mean,7
13,2022-10-04,6.7425,0,entree_mean,13
13,2022-10-05,6.742500000000024,0,entree_mean,17
13,2022-10-06,6.742500000000009,0,entree_mean,28
13,2022-10-07,6.74250000000001,0,entree_mean,30
13,2022-10-08,6.742499999999984,0,entree_mean,37
13,2022-10-09,6.742499999999968,0,entree_mean,42
13,2022-10-11,6.742499999999998,0,entree_mean,26
13,2022-10-12,6.742499999999993,0,entree_mean,39
13,2022-10-13,6.742499999999932,0,entree_mean,26
13,2022-10-14,6.742499999999993,0,entree_mean,47
13,2022-10-15,6.742499999999972,0,entree_mean,31
13,2022-10-16,6.742499999999975,0,entree_mean,44
13,2022-10-18,6.7425,0,entree_mean,34
13,2022-10-19,6.742499999999991,0,entree_mean,7
13,2022-10-20,6.742499999999993,0,entree_mean,28
13,2022-10-21,6.742499999999978,0,entree_mean,6
13,2022-10-22,6.742499999999991,0,entree_mean,46
13,2022-10-23,6.742499999999978,0,entree_mean,49
13,2022-10-24,6.7424999999999935,0,entree_mean,8
13,2022-10-25,6.742500000000007,0,entree_mean,4
13,2022-10-26,6.742499999999938,0,entree_mean,8
13,2022-10-27,6.742500000000006,0,entree_mean,19
13,2022-10-28,6.742500000000017,0,entree_mean,26
13,2022-10-29,6.742500000000004,0,entree_mean,19
13,2022-10-30,6.742499999999994,0,entree_mean,87
13,2022-10-31,6.742499999999974,0,entree_mean,45
13,2022-11-01,6.742499999999993,0,entree_mean,27
13,2022-11-02,6.742499999999999,0,entree_mean,7
13,2022-11-03,6.742499999999989,0,entree_mean,12
13,2022-11-04,6.74249999999999,0,entree_mean,40
13,2022-11-05,6.742499999999991,0,entree_mean,56
13,2022-11-06,6.742499999999987,0,entree_mean,73
13,2022-11-07,6.742499999999978,0,entree_mean,12
13,2022-11-08,6.74250000000001,0,entree_mean,18
13,2022-11-09,6.742500000000013,0,entree_mean,15
13,2022-11-10,6.742499999999971,0,entree_mean,14
13,2022-11-11,6.742499999999983,0,entree_mean,47
13,2022-11-12,6.742500000000006,0,entree_mean,22
13,2022-11-13,6.742499999999981,0,entree_mean,39
13,2022-11-14,6.742499999999988,0,entree_mean,15
13,2022-11-15,6.7425,0,entree_mean,13
13,2022-11-16,6.742499999999997,0,entree_mean,12
13,2022-11-17,6.742499999999989,0,entree_mean,24
13,2022-11-18,6.7425000000000015,0,entree_mean,19
13,2022-11-19,6.742499999999982,0,entree_mean,45
13,2022-11-20,6.742499999999969,0,entree_mean,71
13,2022-11-22,6.742499999999969,0,entree_mean,7
13,2022-11-23,6.742499999999969,0,entree_mean,12
13,2022-11-24,6.742499999999969,0,entree_mean,26
13,2022-11-25,6.742499999999981,0,entree_mean,47
13,2022-11-26,6.742499999999998,0,entree_mean,36
13,2022-11-27,6.742500000000026,0,entree_mean,79
14,2022-10-04,5.678556779777247,0,entree_mean,4
14,2022-10-05,5.880370396156317,0,entree_mean,4
14,2022-10-06,5.879231302568617,0,entree_mean,2
14,2022-10-07,5.908508283859045,0,entree_mean,8
14,2022-10-09,5.764114649453985,0,entree_mean,10
14,2022-10-10,5.860192868542078,0,entree_mean,4
14,2022-10-11,5.73235476395059,0,entree_mean,2
14,2022-10-12,5.8070749667129204,0,entree_mean,8
14,2022-10-16,5.8456649692941545,0,entree_mean,4
14,2022-10-17,6.499999999999989,2,entree_mean,2
14,2022-10-19,5.825358404904407,0,entree_mean,1
14,2022-10-20,5.879231302568629,0,entree_mean,6
14,2022-10-21,5.817304232886266,0,entree_mean,7
14,2022-10-22,5.746468557740414,0,entree_mean,2
14,2022-10-23,7.000000000000018,1,entree_mean,3
14,2022-10-24,5.880045564097097,0,entree_mean,1
14,2022-10-25,5.866032886556914,0,entree_mean,2
14,2022-10-26,5.640835954766702,0,entree_mean,2
14,2022-10-27,5.667548847817648,0,entree_mean,8
14,2022-10-28,5.732354763950599,0,entree_mean,3
14,2022-10-30,5.030708714547796,0,entree_mean,14
14,2022-10-31,5.793069216098703,0,entree_mean,1
14,2022-11-01,5.32743231457792,0,entree_mean,3
14,2022-11-02,5.269434288872632,0,entree_mean,7
14,2022-11-03,5.86486927566512,0,entree_mean,6
14,2022-11-04,5.746468557740417,0,entree_mean,2
14,2022-11-05,5.815259646503567,0,entree_mean,10
14,2022-11-07,6.0052103312469285,0,entree_mean,3
14,2022-11-09,2.499999999999984,3,component_mean,1
14,2022-11-10,5.779032228621877,0,entree_mean,8
14,2022-11-11,5.375754151537147,0,entree_mean,4
14,2022-11-12,5.2003704923211425,0,entree_mean,6
14,2022-11-13,5.866723000825133,0,entree_mean,6
14,2022-11-14,5.805381735640552,0,entree_mean,6
14,2022-11-15,5.836882728212544,0,entree_mean,3
14,2022-11-16,5.8156931980699715,0,entree_mean,6
14,2022-11-17,5.889712150496334,0,entree_mean,7
14,2022-11-18,6.113820563884885,0,entree_mean,5
14,2022-11-20,5.828796554253663,0,entree_mean,3
14,2022-11-23,5.974460131978272,0,entree_mean,8
14,2022-11-25,6.111036527853498,0,entree_mean,5
14,2022-11-27,5.943463578954603,0,entree_mean,9
15,2022-10-03,8.64114998306025,0,entree_mean,3
15,2022-10-08,8.77807075446837,0,entree_mean,7
15,2022-10-09,8.633928796528208,0,entree_mean,8
15,2022-10-11,8.946327069333805,0,entree_mean,3
15,2022-10-12,8.703067427253133,0,entree_mean,17
15,2022-10-13,8.731531756587438,0,entree_mean,1
15,2022-10-14,8.67954615044285,0,entree_mean,4
15,2022-10-16,8.558421004567965,0,entree_mean,16
15,2022-10-18,8.602923670834167,0,entree_mean,2
15,2022-10-23,8.560870916914064,0,entree_mean,26
15,2022-10-24,8.561491812289614,0,entree_mean,3
15,2022-10-26,8.581068111654384,0,entree_mean,10
15,2022-10-27,8.582684693427115,0,entree_mean,3
15,2022-10-28,8.564605128618426,0,entree_mean,1
15,2022-10-30,8.555362202432011,0,entree_mean,18
15,2022-10-31,8.538927285615948,0,entree_mean,8
15,2022-11-01,8.564840385260668,0,entree_mean,19
15,2022-11-02,8.591288465317922,0,entree_mean,4
15,2022-11-04,8.549494989665375,0,entree_mean,13
15,2022-11-06,8.567016797206666,0,entree_mean,39
15,2022-11-07,8.522351327535251,0,entree_mean,6
15,2022-11-10,8.515753415454352,0,entree_mean,6
15,2022-11-11,8.553847386386959,0,entree_mean,1
15,2022-11-12,8.522296135956639,0,entree_mean,18
15,2022-11-13,8.55724998969337,0,entree_mean,3
15,2022-11-14,8.570459588577188,0,entree_mean,4
15,2022-11-16,8.558300145942153,0,entree_mean,1
15,2022-11-19,8.562063447942915,0,entree_mean,13
15,2022-11-20,8.560402737701503,0,entree_mean,28
15,2022-11-21,8.554181090065324,0,entree_mean,3
15,2022-11-22,8.562343618502364,0,entree_mean,3
15,2022-11-24,8.54549367928937,0,entree_mean,1
15,2022-11-26,8.566009193557532,0,entree_mean,16
15,2022-11-27,8.540655560932278,0,entree_mean,14
16,2022-10-04,7.158823529411812,0,entree_mean,3
16,2022-10-05,7.158823529411758,0,entree_mean,2
16,2022-10-06,7.158823529411783,0,entree_mean,5
16,2022-10-08,7.158823529411812,0,entree_mean,2
16,2022-10-09,7.158823529411782,0,entree_mean,7
16,2022-10-12,7.158823529411758,0,entree_mean,1
16,2022-10-13,7.158823529411791,0,entree_mean,4
16,2022-10-14,7.158823529411765,0,entree_mean,6
16,2022-10-15,7.158823529411734,0,entree_mean,2
16,2022-10-16,7.15882352941177,0,entree_mean,14
16,2022-10-17,7.158823529411643,0,entree_mean,2
16,2022-10-18,7.158823529411777,0,entree_mean,8
16,2022-10-19,7.158823529411788,0,entree_mean,11
16,2022-10-20,7.15882352941175,0,entree_mean,2
16,2022-10-21,7.15882352941179,0,entree_mean,7
16,2022-10-22,7.158823529411748,0,entree_mean,3
16,2022-10-23,7.158823529411786,0,entree_mean,9
16,2022-10-25,7.158823529411794,0,entree_mean,11
16,2022-10-26,7.158823529411782,0,entree_mean,9
16,2022-10-27,7.158823529411778,0,entree_mean,3
16,2022-10-28,7.1588235294117455,0,entree_mean,5
16,2022-10-29,7.15882352941179,0,entree_mean,7
16,2022-10-30,7.1588235294118014,0,entree_mean,16
16,2022-10-31,7.158823529411778,0,entree_mean,5
16,2022-11-01,7.158823529411766,0,entree_mean,19
16,2022-11-02,7.158823529411801,0,entree_mean,8
16,2022-11-03,7.158823529411772,0,entree_mean,4
16,2022-11-04,7.1588235294117775,0,entree_mean,9
16,2022-11-05,7.158823529411799,0,entree_mean,8
16,2022-11-06,7.1588235294117855,0,entree_mean,6
16,2022-11-07,7.158823529411784,0,entree_mean,3
16,2022-11-08,7.158823529411822,0,entree_mean,6
16,2022-11-09,7.1588235294117855,0,entree_mean,5
16,2022-11-10,7.1588235294118,0,entree_mean,9
16,2022-11-11,7.158823529411782,0,entree_mean,3
16,2022-11-12,7.1588235294117695,0,entree_mean,8
16,2022-11-13,7.158823529411773,0,entree_mean,14
16,2022-11-16,7.158823529411808,0,entree_mean,5
16,2022-11-17,7.158823529411781,0,entree_mean,9
16,2022-11-18,7.158823529411787,0,entree_mean,9
16,2022-11-19,7.1588235294117775,0,entree_mean,8
16,2022-11-20,7.158823529411818,0,entree_mean,3
16,2022-11-23,7.158823529411789,0,entree_mean,6
16,2022-11-24,7.158823529411802,0,entree_mean,2
16,2022-11-25,7.15882352941176,0,entree_mean,3
16,2022-11-26,7.1588235294117535,0,entree_mean,1
16,2022-11-27,7.158823529411764,0,entree_mean,4
17,2022-10-06,10.82607502091641,0,entree_mean,20
17,2022-10-07,10.608798967694586,0,entree_mean,20
17,2022-10-08,10.827973359177692,0,entree_mean,16
17,2022-10-09,10.818114957299157,0,entree_mean,17
17,2022-10-11,10.824977658162018,0,entree_mean,15
17,2022-10-12,10.810735771280452,0,entree_mean,16
17,2022-10-13,10.968574305116212,0,entree_mean,28
17,2022-10-14,10.821221778408312,0,entree_mean,19
17,2022-10-15,10.421896441805758,0,entree_mean,19
17,2022-10-16,10.934078112965244,0,entree_mean,16
17,2022-10-19,10.822044055025653,0,entree_mean,23
17,2022-10-20,10.826557300434335,0,entree_mean,7
17,2022-10-21,11.023488765522472,0,entree_mean,34
17,2022-10-22,10.904196713748012,0,entree_mean,24
17,2022-10-23,10.81257241491023,0,entree_mean,34
17,2022-10-24,10.833028007105327,0,entree_mean,13
17,2022-10-25,10.830513441974176,0,entree_mean,4
17,2022-10-26,10.807109895065857,0,entree_mean,11
17,2022-10-28,10.92605197586963,0,entree_mean,30
17,2022-10-29,10.629518591183908,0,entree_mean,20
17,2022-10-30,10.867397418226188,0,entree_mean,41
17,2022-11-01,10.829492248450219,0,entree_mean,41
17,2022-11-02,10.960333218328206,0,entree_mean,10
17,2022-11-03,10.099304212697323,0,entree_mean,11
17,2022-11-04,11.07366475011739,0,entree_mean,12
17,2022-11-05,10.804407230408415,0,entree_mean,15
17,2022-11-06,10.896925919166666,0,entree_mean,28
17,2022-11-08,10.82908520666622,0,entree_mean,20
17,2022-11-09,10.82325194942534,0,entree_mean,9
17,2022-11-10,10.787436286004258,0,entree_mean,6
17,2022-11-11,10.834985409477177,0,entree_mean,15
17,2022-11-12,10.81868017393732,0,entree_mean,24
17,2022-11-13,10.814646536600218,0,entree_mean,28
17,2022-11-15,10.826578374267099,0,entree_mean,12
17,2022-11-16,10.966118797853467,0,entree_mean,14
17,2022-11-17,10.825015328914603,0,entree_mean,16
17,2022-11-18,10.819402511023542,0,entree_mean,32
17,2022-11-19,10.928715977386883,0,entree_mean,17
17,2022-11-20,10.696272335068262,0,entree_mean,35
17,2022-11-22,10.829695456964224,0,entree_mean,5
17,2022-11-23,10.79820395837773,0,entree_mean,11
17,2022-11-24,10.812218280730235,0,entree_mean,10
17,2022-11-25,10.685111489406134,0,entree_mean,38
17,2022-11-26,10.815806040426642,0,entree_mean,23
17,2022-11-27,10.807891924961142,0,entree_mean,18
18,2022-10-11,14.889188751579585,0,entree_mean,3
18,2022-10-12,14.80209427420644,0,entree_mean,2
18,2022-10-13,14.681267858932824,0,entree_mean,2
18,2022-10-14,14.811731174674458,0,entree_mean,14
18,2022-10-18,14.788712155160756,0,entree_mean,1
18,2022-10-20,14.815488502562737,0,entree_mean,1
18,2022-10-21,14.8468195855724,0,entree_mean,4
18,2022-10-23,14.875363268695448,0,entree_mean,2
18,2022-10-27,14.889188751579889,0,entree_mean,2
18,2022-10-28,14.816081699174728,0,entree_mean,2
18,2022-10-29,14.824693221627202,0,entree_mean,10
18,2022-11-01,14.788712155160773,0,entree_mean,1
18,2022-11-03,14.771344192040592,0,entree_mean,6
18,2022-11-04,14.832674821868684,0,entree_mean,8
18,2022-11-05,14.838995932842154,0,entree_mean,4
18,2022-11-06,14.839786164511137,0,entree_mean,4
18,2022-11-08,16.4786689153109,0,entree_mean,11
18,2022-11-09,14.80974473512478,0,entree_mean,20
18,2022-11-10,14.821250116295634,0,entree_mean,14
18,2022-11-11,14.805841369787876,0,entree_mean,13
18,2022-11-12,14.792488520292496,0,entree_mean,18
18,2022-11-13,14.800143574113262,0,entree_mean,16
18,2022-11-15,14.667037864796137,0,entree_mean,7
18,2022-11-16,14.788712155160773,0,entree_mean,6
18,2022-11-17,14.849673081847424,0,entree_mean,14
18,2022-11-18,14.79763222291976,0,entree_mean,6
18,2022-11-19,14.796081301736335,0,entree_mean,3
18,2022-11-20,14.832987940332526,0,entree_mean,12
18,2022-11-22,14.811929730094079,0,entree_mean,9
18,2022-11-24,6.499999999999992,1,component_mean,1
18,2022-11-25,14.856850001634854,0,entree_mean,3
18,2022-11-26,14.818809576367707,0,entree_mean,5
18,2022-11-27,14.814332732254393,0,entree_mean,3
19,2022-10-03,5.763950000737955,0,entree_mean,15
19,2022-10-04,5.762730252409265,0,entree_mean,13
19,2022-10-05,5.76824195528965,0,entree_mean,4
19,2022-10-06,5.763024807351633,0,entree_mean,5
19,2022-10-07,5.760964673706289,0,entree_mean,1
19,2022-10-09,5.763166717004761,0,entree_mean,17
19,2022-10-10,5.763670297736431,0,entree_mean,8
19,2022-10-11,5.763570250232614,0,entree_mean,9
19,2022-10-12,5.763341030952933,0,entree_mean,23
19,2022-10-13,5.762865781926254,0,entree_mean,4
19,2022-10-14,5.762573902543496,0,entree_mean,2
19,2022-10-16,5.763033351045354,0,entree_mean,46
19,2022-10-17,5.761728239971812,0,entree_mean,8
19,2022-10-18,5.762937001891017,0,entree_mean,9
19,2022-10-19,5.762277848016165,0,entree_mean,12
19,2022-10-20,5.762252813749138,0,entree_mean,6
19,2022-10-21,5.8126841087833325,0,entree_mean,16
19,2022-10-23,5.763482894826654,0,entree_mean,15
19,2022-10-24,5.76157748429139,0,entree_mean,2
19,2022-10-25,5.762397472122479,0,entree_mean,11
19,2022-10-26,5.762586961148849,0,entree_mean,5
19,2022-10-27,5.762687766671304,0,entree_mean,9
19,2022-10-28,5.763230659408544,0,entree_mean,13
19,2022-10-30,5.763401220102998,0,entree_mean,16
19,2022-10-31,5.76319243859745,0,entree_mean,12
19,2022-11-01,5.762578093777938,0,entree_mean,33
19,2022-11-02,5.759952546511048,0,entree_mean,2
19,2022-11-03,5.7568625524862655,0,entree_mean,14
19,2022-11-04,5.754942220701281,0,entree_mean,13
19,2022-11-06,5.757882239918401,0,entree_mean,16
19,2022-11-07,5.76418025478222,0,entree_mean,13
19,2022-11-08,5.762597181464421,0,entree_mean,7
19,2022-11-09,5.762062429897504,0,entree_mean,10
19,2022-11-10,5.745973189787541,0,entree_mean,5
19,2022-11-11,5.761617001134346,0,entree_mean,6
19,2022-11-13,5.757619892653991,0,entree_mean,16
19,2022-11-14,5.754535373085841,0,entree_mean,10
19,2022-11-15,5.763480974611009,0,entree_mean,9
19,2022-11-16,5.757055354005835,0,entree_mean,12
19,2022-11-17,5.76381000800524,0,entree_mean,6
19,2022-11-18,5.762162943501662,0,entree_mean,7
19,2022-11-20,5.763194122632411,0,entree_mean,19
19,2022-11-21,5.755736254273606,0,entree_mean,8
19,2022-11-22,5.762358428910229,0,entree_mean,14
19,2022-11-23,5.7624328471688795,0,entree_mean,8
19,2022-11-24,5.7465171293669535,0,entree_mean,5
19,2022-11-25,5.764116532794604,0,entree_mean,5
19,2022-11-27,5.7633635313684035,0,entree_mean,24
20,2022-10-03,7.36732476176986,0,entree_mean,34
20,2022-10-04,7.3695878760953955,0,entree_mean,36
20,2022-10-05,7.484883353217167,0,entree_mean,25
20,2022-10-06,7.478420399855193,0,entree_mean,37
20,2022-10-07,7.537864088792975,0,entree_mean,21
20,2022-10-08,7.413366005433758,0,entree_mean,20
20,2022-10-09,7.5174360668409745,0,entree_mean,61
20,2022-10-10,7.5502743487698565,0,entree_mean,29
20,2022-10-11,7.538954143382896,0,entree_mean,21
20,2022-10-12,7.54605769329283,0,entree_mean,44
20,2022-10-13,7.538046612960064,0,entree_mean,25
20,2022-10-14,7.507556508594498,0,entree_mean,42
20,2022-10-15,7.516486912243209,0,entree_mean,68
20,2022-10-16,7.542416603515892,0,entree_mean,40
20,2022-10-17,7.537210602695664,0,entree_mean,15
20,2022-10-18,7.546413007168135,0,entree_mean,18
20,2022-10-19,7.550596762509436,0,entree_mean,25
20,2022-10-20,7.543359311525237,0,entree_mean,19
20,2022-10-21,7.5486632470162505,0,entree_mean,29
20,2022-10-22,7.5634196885887635,0,entree_mean,24
20,2022-10-23,7.54528473967801,0,entree_mean,50
20,2022-10-24,7.544151723144956,0,entree_mean,37
20,2022-10-25,7.544960143098533,0,entree_mean,22
20,2022-10-26,7.552805985172973,0,entree_mean,14
20,2022-10-27,7.53459994686923,0,entree_mean,21
20,2022-10-28,7.539362415986679,0,entree_mean,54
20,2022-10-29,7.551901751308764,0,entree_mean,80
20,2022-10-30,7.554740724946469,0,entree_mean,64
20,2022-10-31,7.53488301595629,0,entree_mean,31
20,2022-11-01,7.549349124662764,0,entree_mean,66
20,2022-11-02,7.541056699321697,0,entree_mean,25
20,2022-11-03,7.5490292235831005,0,entree_mean,41
20,2022-11-04,7.544212450498477,0,entree_mean,25
20,2022-11-05,7.546177318342995,0,entree_mean,43
20,2022-11-06,7.54448065998624,0,entree_mean,79
20,2022-11-07,7.5443993387295984,0,entree_mean,30
20,2022-11-08,7.580461930029477,0,entree_mean,20
20,2022-11-09,7.5680213575743975,0,entree_mean,39
20,2022-11-10,7.55269696131673,0,entree_mean,32
20,2022-11-11,7.546184280815909,0,entree_mean,44
20,2022-11-12,7.548084161908814,0,entree_mean,72
20,2022-11-13,7.548990051217097,0,entree_mean,68
20,2022-11-14,7.555577860276415,0,entree_mean,46
20,2022-11-15,7.5366800363873105,0,entree_mean,20
20,2022-11-16,7.5367447028343895,0,entree_mean,27
20,2022-11-17,7.542272815361385,0,entree_mean,26
20,2022-11-18,7.573531546424161,0,entree_mean,23
20,2022-11-19,7.553605011685543,0,entree_mean,53
20,2022-11-20,7.553535175442588,0,entree_mean,51
20,2022-11-21,7.554675945307672,0,entree_mean,35
20,2022-11-22,7.563674023909094,0,entree_mean,23
20,2022-11-23,7.543486860138276,0,entree_mean,23
20,2022-11-24,7.5375615859318925,0,entree_mean,34
20,2022-11-25,7.551198314435723,0,entree_mean,39
20,2022-11-26,7.549732395455507,0,entree_mean,92
20,2022-11-27,7.536779978698112,0,entree_mean,72
20,2022-11-28,7.535962783182274,0,entree_mean,4
21,2022-10-03,4.417058823529398,0,entree_mean,7
21,2022-10-04,4.417058823529421,0,entree_mean,8
21,2022-10-05,4.41705882352942,0,entree_mean,7
21,2022-10-06,4.417058823529418,0,entree_mean,7
21,2022-10-07,4.41705882352942,0,entree_mean,15
21,2022-10-08,4.417058823529409,0,entree_mean,28
21,2022-10-09,4.4170588235294135,0,entree_mean,22
21,2022-10-10,4.417058823529412,0,entree_mean,13
21,2022-10-11,4.417058823529418,0,entree_mean,9
21,2022-10-12,4.417058823529401,0,entree_mean,21
21,2022-10-13,4.4170588235294135,0,entree_mean,15
21,2022-10-14,4.4170588235294055,0,entree_mean,7
21,2022-10-15,4.417058823529421,0,entree_mean,5
21,2022-10-16,4.417058823529407,0,entree_mean,7
21,2022-10-17,4.417058823529414,0,entree_mean,7
21,2022-10-18,4.4170588235294135,0,entree_mean,4
21,2022-10-19,4.4170588235294135,0,entree_mean,11
21,2022-10-20,4.417058823529421,0,entree_mean,22
21,2022-10-21,4.417058823529415,0,entree_mean,11
21,2022-10-22,4.417058823529414,0,entree_mean,19
21,2022-10-23,4.417058823529408,0,entree_mean,20
21,2022-10-24,4.417058823529422,0,entree_mean,4
21,2022-10-25,4.4170588235294295,0,entree_mean,1
21,2022-10-26,4.417058823529429,0,entree_mean,7
21,2022-10-27,4.417058823529419,0,entree_mean,23
21,2022-10-28,4.417058823529418,0,entree_mean,9
21,2022-10-29,4.417058823529395,0,entree_mean,10
21,2022-10-30,4.417058823529412,0,entree_mean,24
21,2022-10-31,4.417058823529404,0,entree_mean,10
21,2022-11-01,4.417058823529419,0,entree_mean,24
21,2022-11-02,4.417058823529411,0,entree_mean,5
21,2022-11-03,4.417058823529415,0,entree_mean,11
21,2022-11-04,4.417058823529429,0,entree_mean,6
21,2022-11-05,4.4170588235294135,0,entree_mean,10
21,2022-11-06,4.417058823529422,0,entree_mean,16
21,2022-11-07,4.417058823529414,0,entree_mean,7
21,2022-11-08,4.4170588235294135,0,entree_mean,13
21,2022-11-09,4.4170588235294135,0,entree_mean,8
21,2022-11-10,4.417058823529422,0,entree_mean,9
21,2022-11-11,4.41705882352941,0,entree_mean,7
21,2022-11-12,4.417058823529404,0,entree_mean,11
21,2022-11-13,4.4170588235294135,0,entree_mean,17
21,2022-11-14,4.41705882352941,0,entree_mean,4
21,2022-11-15,4.417058823529414,0,entree_mean,15
21,2022-11-16,4.417058823529429,0,entree_mean,4
21,2022-11-17,4.417058823529419,0,entree_mean,15
21,2022-11-18,4.417058823529405,0,entree_mean,14
21,2022-11-19,4.417058823529418,0,entree_mean,14
21,2022-11-20,4.417058823529411,0,entree_mean,9
21,2022-11-21,4.417058823529415,0,entree_mean,17
21,2022-11-22,4.417058823529414,0,entree_mean,9
21,2022-11-23,4.417058823529406,0,entree_mean,2
21,2022-11-24,4.41705882352942,0,entree_mean,7
21,2022-11-25,4.417058823529421,0,entree_mean,7
21,2022-11-26,4.417058823529417,0,entree_mean,8
21,2022-11-27,4.41705882352942,0,entree_mean,37
22,2022-10-03,6.286193170527566,0,entree_mean,10
22,2022-10-05,6.257954933379895,0,entree_mean,19
22,2022-10-06,6.251048418916175,0,entree_mean,7
22,2022-10-07,6.252841930688192,0,entree_mean,20
22,2022-10-08,6.266108577966019,0,entree_mean,61
22,2022-10-09,6.237451486395513,0,entree_mean,85
22,2022-10-11,6.250253493310681,0,entree_mean,12
22,2022-10-12,6.236431705573724,0,entree_mean,17
22,2022-10-13,6.243444928338383,0,entree_mean,9
22,2022-10-14,6.260919594502031,0,entree_mean,17
22,2022-10-15,6.239637453799116,0,entree_mean,42
22,2022-10-16,6.241077109108921,0,entree_mean,42
22,2022-10-18,6.259106213831592,0,entree_mean,20
22,2022-10-19,6.279305280351912,0,entree_mean,10
22,2022-10-20,6.265252763052467,0,entree_mean,18
22,2022-10-21,6.30732465553382,0,entree_mean,9
22,2022-10-22,6.236397419578249,0,entree_mean,20
22,2022-10-23,6.229728824682114,0,entree_mean,28
22,2022-10-24,6.267437923865918,0,entree_mean,13
22,2022-10-26,6.220639165789254,0,entree_mean,11
22,2022-10-27,6.184774060954991,0,entree_mean,3
22,2022-10-28,6.29919366627792,0,entree_mean,9
22,2022-10-30,6.258772810561513,0,entree_mean,37
22,2022-10-31,6.285386424025317,0,entree_mean,15
22,2022-11-01,6.231515238735395,0,entree_mean,30
22,2022-11-02,6.199904710401148,0,entree_mean,11
22,2022-11-03,6.272405088620323,0,entree_mean,20
22,2022-11-04,6.251119898526814,0,entree_mean,17
22,2022-11-05,6.21158086885558,0,entree_mean,6
22,2022-11-06,6.272342750833062,0,entree_mean,32
22,2022-11-07,6.29494415074483,0,entree_mean,27
22,2022-11-08,6.236606865617342,0,entree_mean,15
22,2022-11-09,6.234737861796475,0,entree_mean,9
22,2022-11-10,6.242085861894057,0,entree_mean,13
22,2022-11-11,6.260124746447205,0,entree_mean,64
22,2022-11-12,6.252990298006091,0,entree_mean,41
22,2022-11-13,6.244347011463618,0,entree_mean,39
22,2022-11-14,6.2730618338442525,0,entree_mean,26
22,2022-11-15,7.189459078538081,0,entree_mean,2
22,2022-11-16,7.133305550067749,0,entree_mean,10
22,2022-11-17,7.337117652382055,0,entree_mean,3
22,2022-11-18,6.957922143684738,0,entree_mean,20
22,2022-11-19,6.992487362503148,0,entree_mean,14
22,2022-11-20,6.950611335492146,0,entree_mean,48
22,2022-11-21,6.999064507590457,0,entree_mean,9
22,2022-11-25,6.985229992070854,0,entree_mean,24
22,2022-11-26,6.90005319759957,0,entree_mean,31
22,2022-11-27,7.067969211696001,0,entree_mean,8
23,2022-10-03,10.722222222222241,0,entree_mean,4
23,2022-10-05,10.722222222222229,0,entree_mean,9
23,2022-10-06,10.722222222222346,0,entree_mean,4
23,2022-10-07,10.72222222222226,0,entree_mean,9
23,2022-10-09,10.72222222222217,0,entree_mean,5
23,2022-10-12,10.722222222222271,0,entree_mean,10
23,2022-10-13,10.72222222222221,0,entree_mean,2
23,2022-10-15,10.722222222222292,0,entree_mean,18
23,2022-10-16,10.722222222222172,0,entree_mean,2
23,2022-10-17,10.722222222222108,0,entree_mean,6
23,2022-10-19,10.722222222222324,0,entree_mean,8
23,2022-10-20,10.722222222222124,0,entree_mean,2
23,2022-10-21,10.72222222222225,0,entree_mean,4
23,2022-10-22,10.72222222222229,0,entree_mean,1
23,2022-10-23,10.722222222222214,0,entree_mean,6
23,2022-10-24,10.722222222222106,0,entree_mean,6
23,2022-10-26,10.72222222222221,0,entree_mean,6
23,2022-10-27,10.722222222222271,0,entree_mean,7
23,2022-10-29,10.72222222222218,0,entree_mean,2
23,2022-10-30,10.722222222222149,0,entree_mean,8
23,2022-10-31,10.722222222222108,0,entree_mean,5
23,2022-11-02,10.722222222221854,0,entree_mean,2
23,2022-11-03,10.722222222222141,0,entree_mean,2
23,2022-11-04,10.722222222222152,0,entree_mean,3
23,2022-11-05,10.72222222222234,0,entree_mean,1
23,2022-11-06,10.722222222222229,0,entree_mean,5
23,2022-11-07,10.722222222222289,0,entree_mean,1
23,2022-11-11,10.7222222222222,0,entree_mean,7
23,2022-11-12,10.722222222222282,0,entree_mean,21
