restaurant_id,product_name,product_key,category,size,component_id,anchor,n_obs
13,Takoyaki (4 Uds.),takoyaki (4 uds.),appetizer,0.8157211716722328,0,entree_mean,9
13,Tartar De Atún,tartar de atún,appetizer,1.408972932888393,0,entree_mean,2
13,Tartar De Salmón,tartar de salmón,appetizer,1.2606599925843536,0,entree_mean,7
13,Tataki De Atún (6 Uds.),tataki de atún (6 uds.),appetizer,1.2606599925843491,0,entree_mean,4
13,Tataki De Salmón (6 Uds.),tataki de salmón (6 uds.),appetizer,1.1123470522803094,0,entree_mean,4
13,Temaki Crazy Atún (1 Ud.),temaki crazy atún (1 ud.),entree,0.7415647015202051,0,entree_mean,3
13,Temaki Gambas (1 Ud.),temaki gambas (1 ud.),appetizer,0.7193177604746016,0,entree_mean,3
13,Temaki Pollo Katsu (1 Ud.),temaki pollo katsu (1 ud.),appetizer,0.7119021134593976,0,entree_mean,1
13,Temaki Salmón (1 Ud.),temaki salmón (1 ud.),appetizer,0.7119021134593992,0,entree_mean,14
13,Temaki Surimi (1 Ud.),temaki surimi (1 ud.),uncertain,0.6674082313681873,0,entree_mean,3
13,Temaki Variado (4 Uds.),temaki variado (4 uds.),appetizer,2.513904338153507,0,entree_mean,2
13,Tempu,tempu,uncertain,1.2606599925843531,0,entree_mean,11
13,Tempura De Gambas Oriente (6 Uds.),tempura de gambas oriente (6 uds.),appetizer,0.8824619948090462,0,entree_mean,12
13,Tempura De Verduras (14 Uds.),tempura de verduras (14 uds.),appetizer,1.2606599925843496,0,entree_mean,7
13,Tempura Langostinos Oriente (4 Uds.),tempura langostinos oriente (4 uds.),appetizer,0.8824619948090482,0,entree_mean,9
13,Tempura Pollo Ginger (4 Uds.),tempura pollo ginger (4 uds.),appetizer,0.6229143492769734,0,entree_mean,3
13,Tempura Shumai (5 Uds.),tempura shumai (5 uds.),appetizer,0.7712272895810098,0,entree_mean,1
13,Tobiki Salmón (8 Uds.),tobiki salmón (8 uds.),appetizer,0.9195402298850599,0,entree_mean,3
13,Tobiko Wasabi Atún (8 Uds.),tobiko wasabi atún (8 uds.),appetizer,0.9640341119762763,0,entree_mean,4
13,Tobiko Yuzu Pez Mantequilla (8 Uds.),tobiko yuzu pez mantequilla (8 uds.),uncertain,0.9343715239154624,0,entree_mean,5
13,Trisfis,trisfis,uncertain,1.4089729328884004,0,entree_mean,11
13,Uramakilov (66 Uds.),uramakilov (66 uds.),uncertain,8.29810901001115,0,entree_mean,5
13,Valenciano,valenciano,uncertain,1.4089729328883935,0,entree_mean,6
13,Variado Yakitori,variado yakitori,appetizer,1.3274008157211648,0,entree_mean,1
13,Variety (20 Uds.),variety (20 uds.),uncertain,2.595476455320748,0,entree_mean,9
13,Vegetal,vegetal,uncertain,1.030774935113085,0,entree_mean,3
13,Vegetal Crazy Atún,vegetal crazy atún,uncertain,1.2606599925843587,0,entree_mean,4
13,Vegetal Crazy Gamba Tempu,vegetal crazy gamba tempu,entree,1.2606599925843496,0,entree_mean,14
13,Vegetal Pollo Katsu,vegetal pollo katsu,entree,1.1123470522803134,0,entree_mean,4
13,Vegetal Salmón,vegetal salmón,entree,1.1123470522803147,0,entree_mean,4
13,Verdi (36 Uds.),verdi (36 uds.),uncertain,3.0404152762328382,0,entree_mean,2
13,Vikingo,vikingo,uncertain,1.4089729328883973,0,entree_mean,13
13,Wakame,wakame,side,0.7341490545050045,0,entree_mean,9
13,Wakame Con Atún,wakame con atún,appetizer,1.1790878754171341,0,entree_mean,4
13,Wok De Arroz,wok de arroz,entree,1.1123470522803134,0,entree_mean,8
13,Woks Noodles,woks noodles,uncertain,1.2606599925843547,0,entree_mean,22
13,Yakisoba,yakisoba,entree,1.408972932888394,0,entree_mean,26
13,Yakitori Atún (2 Uds.),yakitori atún (2 uds.),appetizer,0.8602150537634365,0,entree_mean,1
13,Yakitori Bolas De Pollo (2 Uds.),yakitori bolas de pollo (2 uds.),appetizer,0.7119021134594009,0,entree_mean,3
13,Yakitori De Pollo (2 Uds.),yakitori de pollo (2 uds.),appetizer,0.6674082313681864,0,entree_mean,11
13,Yakitori De Salmón (2 Uds.),yakitori de salmón (2 uds.),appetizer,0.8157211716722279,0,entree_mean,2
13,Yakitori Entrecot Relleno De Queso (2 Uds.),yakitori entrecot relleno de queso (2 uds.),appetizer,0.8157211716722292,0,entree_mean,11
14,1 Pollo Asado,1 pollo asado,entree,1.740199202261388,0,entree_mean,2
14,Aquarius Limón lata 330ml.,aquarius limón lata 330ml.,entree,0.2726743232718872,0,entree_mean,11
14,Aquarius Naranja lata 330ml.,aquarius naranja lata 330ml.,entree,0.2649802469174129,0,entree_mean,3
14,Bengan Bhaji,bengan bhaji,appetizer,1.1537639498684893,0,entree_mean,1
14,Bocadillo Con Calamares,bocadillo con calamares,side,0.8412603078286929,0,entree_mean,1
14,Bocadillo Con Chivito,bocadillo con chivito,entree,0.8504513162827108,0,entree_mean,3
14,Bocadillo Con Pollo,bocadillo con pollo,entree,0.948868460236502,0,entree_mean,1
14,Bocadillo De Kebab,bocadillo de kebab,uncertain,0.8822155987107693,0,entree_mean,1
14,Cerveza Amstel (1 Lt.),cerveza amstel (1 lt.),drink,1.0,3,component_mean,1
14,Cerveza San Miguel (330 Ml.),cerveza san miguel (330 ml.),drink,0.341592645685137,0,entree_mean,2
14,Chicken Mango,chicken mango,uncertain,1.7306459248027508,0,entree_mean,1
14,Chicken Tikka Masala,chicken tikka masala,entree,1.1428571428571443,1,entree_mean,1
14,Coca-Cola Sabor Original botella 2L.,coca-cola sabor original botella 2l.,drink,0.4683520772349225,0,entree_mean,4
14,Coca-Cola Sabor Original lata 330ml.,coca-cola sabor original lata 330ml.,entree,0.25106871028752037,0,entree_mean,2
14,Coca-Cola Zero Azúcar botella 2L.,coca-cola zero azúcar botella 2l.,drink,0.4684153879999143,0,entree_mean,2
14,Coca-Cola Zero Azúcar lata 330ml.,coca-cola zero azúcar lata 330ml.,entree,0.25567936304288275,0,entree_mean,1
14,Doner Kebab Con Patata (Grande),doner kebab con patata (grande),entree,1.0299762323493566,0,entree_mean,3
14,Doner Kebab Con Queso (Grande),doner kebab con queso (grande),entree,1.0204002561876961,0,entree_mean,3
14,Doner Kebab Con Queso (Mediano),doner kebab con queso (mediano),uncertain,0.8431146279863175,0,entree_mean,4
14,Doner Kebab Normal (Grande),doner kebab normal (grande),entree,0.9571095612437622,0,entree_mean,5
14,Doner Kebab Normal (Mediano),doner kebab normal (mediano),uncertain,0.7124137135876343,0,entree_mean,3
14,Doner Kebab Pechuga De Pollo Empanada (Grande),doner kebab pechuga de pollo empanada (grande),entree,1.1104664274832634,0,entree_mean,2
14,Doner Kebab Pechuga De Pollo Empanada (Mediano),doner kebab pechuga de pollo empanada (mediano),entree,0.9308610119114157,0,entree_mean,1
14,Doner Kebab Solo Carne (Grande),doner kebab solo carne (grande),entree,1.0409230844442643,0,entree_mean,1
14,Doner Kebab Solo Carne Con Patata (Grande),doner kebab solo carne con patata (grande),entree,1.1958377337240023,0,entree_mean,9
14,Doner Kebab Solo Carne Con Patata (Mediano),doner kebab solo carne con patata (mediano),entree,1.0576169540461244,0,entree_mean,3
14,Doner Kebab Solo Carne Con Patata Y Queso (Grande),doner kebab solo carne con patata y queso (grande),entree,1.1936714094192111,0,entree_mean,23
14,Doner Kebab Solo Carne Con Patata Y Queso (Mediano),doner kebab solo carne con patata y queso (mediano),entree,1.0154847402670006,0,entree_mean,1
14,Doner Kebab Vegetal (Grande),doner kebab vegetal (grande),uncertain,0.7508307499382854,0,entree_mean,1
14,Doner Pizza (32 Cm.),doner pizza (32 cm.),entree,1.499766517808317,0,entree_mean,1
14,Ensalada Tropical,ensalada tropical,appetizer,0.8504513162827047,0,entree_mean,4
14,Fanta Naranja lata 330ml.,fanta naranja lata 330ml.,entree,0.252378092348608,0,entree_mean,1
14,Hamburguesa Especial,hamburguesa especial,entree,0.8598068364851559,0,entree_mean,2
14,Menú 1,menú 1,uncertain,1.1158111738717456,0,entree_mean,16
14,Menú 10,menú 10,uncertain,1.897281213251718,0,entree_mean,6
14,Menú 11,menú 11,uncertain,1.029855306970103,0,entree_mean,4
14,Menú 16,menú 16,uncertain,3.189243605781125,0,entree_mean,7
14,Menú 2,menú 2,uncertain,1.365517159057771,0,entree_mean,2
14,Menú 7,menú 7,uncertain,2.3727562311091472,0,entree_mean,1
14,Menú 8,menú 8,uncertain,2.882297668729839,0,entree_mean,4
14,Menú 9,menú 9,uncertain,1.7727868848144073,0,entree_mean,1
14,Pasta A La Boloñesa,pasta a la boloñesa,entree,1.0205415795392514,0,entree_mean,1
14,Pasta A La Hawaiana,pasta a la hawaiana,entree,1.0154847402669966,0,entree_mean,1
14,Patata Al Horno,patata al horno,side,0.8504513162827081,0,entree_mean,1
14,Patata Asada Con Carne,patata asada con carne,side,0.9614699582237405,0,entree_mean,1
14,Patata Asada Con Vegetales,patata asada con vegetales,side,0.8489379229812861,0,entree_mean,1
14,Patatas Bravas,patatas bravas,side,0.42311864177791536,0,entree_mean,1
14,Patatas Con Falafel,patatas con falafel,side,0.718657765947427,0,entree_mean,5
14,Patatas Deluxe,patatas deluxe,side,0.4945746448839416,0,entree_mean,6
14,Patatas Fritas,patatas fritas,side,0.48938778576425535,0,entree_mean,8
14,Pizza 4 Carnes (28 Cm.),pizza 4 carnes (28 cm.),entree,1.1193242789629978,0,entree_mean,1
14,Pizza Americana (28 Cm.),pizza americana (28 cm.),entree,0.9285714285714267,1,entree_mean,1
14,Pizza Barbacoa Especial (28 Cm.),pizza barbacoa especial (28 cm.),entree,0.9285714285714292,1,entree_mean,1
14,Pizza Con 4 Quesos (28 Cm.),pizza con 4 quesos (28 cm.),entree,1.1001084686225813,0,entree_mean,1
14,Pizza Con Jamón (32 Cm.),pizza con jamón (32 cm.),entree,1.4828112268023714,0,entree_mean,1
14,Pizza Con Mozzarella (28 Cm.),pizza con mozzarella (28 cm.),uncertain,1.119324278962996,0,entree_mean,2
14,Pizza De La Casa Con Barbacoa (28 Cm.),pizza de la casa con barbacoa (28 cm.),entree,1.2499109456908644,0,entree_mean,1
14,Pizza De La Casa Con Barbacoa (32 Cm.),pizza de la casa con barbacoa (32 cm.),entree,1.3902926837942522,0,entree_mean,2
14,Pizza Long Beach (28 Cm.),pizza long beach (28 cm.),entree,1.2499109456908652,0,entree_mean,1
14,Pizza Milano (28 Cm.),pizza milano (28 cm.),entree,1.1082940973586883,0,entree_mean,1
14,Pizza Mixta (28 Cm.),pizza mixta (28 cm.),uncertain,1.0769230769230793,2,entree_mean,1
14,Pizza Sorrento (28 Cm.),pizza sorrento (28 cm.),entree,1.1082940973586908,0,entree_mean,1
14,Pizza Texas (28 Cm.),pizza texas (28 cm.),entree,1.0,2,entree_mean,1
14,Pollo Al Curry,pollo al curry,entree,1.2756769744240621,0,entree_mean,1
14,Súper Pizza (28 Cm.),súper pizza (28 cm.),entree,1.131129481469896,0,entree_mean,1
14,Tapa Aros De Cebolla  (7 Uds.),tapa aros de cebolla (7 uds.),side,0.6017268720105862,0,entree_mean,4
14,Tapa Croquetas De Pollo  (7 Uds.),tapa croquetas de pollo (7 uds.),appetizer,0.8555090359614721,0,entree_mean,2
14,Tapa De Samosa Vegana  (2 Uds.),tapa de samosa vegana (2 uds.),appetizer,0.5980262749007073,0,entree_mean,2
14,Tapa Nuggets De Pollo  (7 Uds.),tapa nuggets de pollo (7 uds.),appetizer,0.863100338263733,0,entree_mean,8
14,Tiramisú,tiramisú,dessert,0.5058064191004725,0,entree_mean,3
15,1/2 Pollo,1/2 pollo,entree,0.8762088102262455,0,entree_mean,6
15,1/2 Pollo Con Patatas,1/2 pollo con patatas,entree,1.2853019656263853,0,entree_mean,16
15,Albóndigas De Carne En Salsa,albóndigas de carne en salsa,entree,0.7244426685119989,0,entree_mean,7
15,Alitas Al Curry (6 Uds.),alitas al curry (6 uds.),appetizer,0.5369430350013805,0,entree_mean,1
15,Arroz Al Horno,arroz al horno,side,0.6989850989367785,0,entree_mean,13
15,Arroz De Col Y Bacalao,arroz de col y bacalao,entree,0.7590407885847238,0,entree_mean,2
15,Arroz De Secreto Con Boletus,arroz de secreto con boletus,entree,0.7006064994683396,0,entree_mean,8
15,Arroz Del Señoret,arroz del señoret,uncertain,0.7592929654548638,0,entree_mean,6
15,Arroz Negro,arroz negro,entree,0.7587238538062928,0,entree_mean,1
15,Bacalao Con Tomate,bacalao con tomate,entree,0.8118751218480397,0,entree_mean,2
15,Berenjena Rellena,berenjena rellena,entree,0.6962275585437604,0,entree_mean,4
15,Boquerones En Vinagre,boquerones en vinagre,appetizer,0.760984956844343,0,entree_mean,2
15,Calamares En Salsa,calamares en salsa,appetizer,0.7589166531562919,0,entree_mean,1
15,Cerveza Lata (330 ml.),cerveza lata (330 ml.),drink,0.18384322692820831,0,entree_mean,1
15,Chipirones A La Plancha,chipirones a la plancha,entree,0.7587238538063019,0,entree_mean,1
15,Coca-Cola Sabor Original botella 2L.,coca-cola sabor original botella 2l.,drink,0.39454637702612944,0,entree_mean,9
15,Coca-Cola Sabor Original lata 330ml.,coca-cola sabor original lata 330ml.,entree,0.18463710556200938,0,entree_mean,3
15,Coca-Cola Zero Azúcar botella 2L.,coca-cola zero azúcar botella 2l.,drink,0.3852635166413859,0,entree_mean,3
15,Coca-Cola Zero Azúcar lata 330ml.,coca-cola zero azúcar lata 330ml.,entree,0.18681072489974973,0,entree_mean,4
15,Costillas A La Barbacoa,costillas a la barbacoa,entree,1.1119474200303612,0,entree_mean,2
15,Croqueta De Boletus (1 Ud.),croqueta de boletus (1 ud.),appetizer,0.17550539727572614,0,entree_mean,6
15,Croqueta De Carrillada (1 Ud.),croqueta de carrillada (1 ud.),appetizer,0.175549888759418,0,entree_mean,8
15,Croqueta De Cocido (1 Ud.),croqueta de cocido (1 ud.),appetizer,0.17537411155808091,0,entree_mean,5
15,Croqueta De Gambas Al Ajillo (1 Ud.),croqueta de gambas al ajillo (1 ud.),appetizer,0.1753091295141148,0,entree_mean,5
15,Croqueta De Jamón (1 Ud.),croqueta de jamón (1 ud.),appetizer,0.1751878098733057,0,entree_mean,8
15,Croqueta De Pollo (1 Ud.),croqueta de pollo (1 ud.),appetizer,0.17528485326218224,0,entree_mean,7
15,Croqueta De Queso De Cabra Con Cebolla Caramelizada (1 Ud.),croqueta de queso de cabra con cebolla caramelizada (1 ud.),appetizer,0.17544556293254307,0,entree_mean,10
15,Croquetas De Carrillada,croquetas de carrillada,appetizer,0.1493726218791686,0,entree_mean,1
15,Croquetón De Boletús,croquetón de boletús,appetizer,0.17358800656631754,0,entree_mean,1
15,Croquetón De Jamón,croquetón de jamón,appetizer,0.17320362577071008,0,entree_mean,2
15,Croquetón De Pollo,croquetón de pollo,appetizer,0.1728200961202869,0,entree_mean,1
15,Ensalada César,ensalada césar,appetizer,0.6592530547735123,0,entree_mean,3
15,Ensalada De Cuscús,ensalada de cuscús,side,0.5826780460126212,0,entree_mean,2
15,Ensalada De Marisco,ensalada de marisco,appetizer,0.517059075735586,0,entree_mean,1
15,Ensaladilla Rusa,ensaladilla rusa,side,0.6541081307822781,0,entree_mean,21
15,Fanta Naranja botella 2L.,fanta naranja botella 2l.,drink,0.38616140455465037,0,entree_mean,3
15,Fideuá,fideuá,uncertain,0.75899615024819,0,entree_mean,2
15,Lasaña Boloñesa,lasaña boloñesa,entree,0.7025221842976385,0,entree_mean,1
15,Lasaña De Carrillada,lasaña de carrillada,entree,0.7587238538063007,0,entree_mean,1
15,Lasaña De Espinacas,lasaña de espinacas,entree,0.7008632717666045,0,entree_mean,1
15,Medio Pollo Y Patatas,medio pollo y patatas,entree,1.2598018660014807,0,entree_mean,7
15,Morro,morro,uncertain,0.6075451770607516,0,entree_mean,3
15,Oreja,oreja,uncertain,0.6081023434930787,0,entree_mean,5
15,Paella De Costillas,paella de costillas,entree,0.7021244442016666,0,entree_mean,4
15,Paella Valenciana,paella valenciana,entree,0.6988025544338938,0,entree_mean,12
15,Pan,pan,side,0.17519429812283135,0,entree_mean,18
15,Pasta A La Carbonara,pasta a la carbonara,entree,0.7000791425464385,0,entree_mean,1
15,Patatas Bravas,patatas bravas,side,0.6933483754963733,0,entree_mean,5
15,Patatas Grandes,patatas grandes,side,0.9344241741604759,0,entree_mean,5
15,Patatas Medianas,patatas medianas,side,0.5260156141329934,0,entree_mean,5
15,Pollo Asado,pollo asado,entree,1.5948834762893118,0,entree_mean,1
15,"Pollo Asado, Patatas Fritas y Ajoaceite","pollo asado, patatas fritas y ajoaceite",entree,2.1866295652148695,0,entree_mean,8
15,Pollo Con Patatas,pollo con patatas,entree,1.9851659548279843,0,entree_mean,4
15,Pollo Con Patatas Y Ajoaceite,pollo con patatas y ajoaceite,entree,2.2212227015223207,0,entree_mean,24
15,Pollo Entero,pollo entero,entree,1.6346346141772838,0,entree_mean,5
15,Salsa Ajoaceite,salsa ajoaceite,uncertain,0.34770471985177964,0,entree_mean,10
15,Salsa Ajoarriero,salsa ajoarriero,side,0.35029321284924264,0,entree_mean,2
15,Sepionet Plancha,sepionet plancha,uncertain,1.1292657409823115,0,entree_mean,1
15,Tarta De Kinder Bueno,tarta de kinder bueno,dessert,0.5258310348241454,0,entree_mean,2
15,Tarta De La Abuela,tarta de la abuela,dessert,0.5259566489664876,0,entree_mean,3
15,Tarta De Manzana,tarta de manzana,dessert,0.5233823363300845,0,entree_mean,2
15,Tarta De Queso Con Arándanos,tarta de queso con arándanos,dessert,0.5255041463650542,0,entree_mean,2
15,Tarta De Yema,tarta de yema,dessert,0.52567620214657,0,entree_mean,1
15,Tarta De Zanahoria,tarta de zanahoria,dessert,0.5280267111364435,0,entree_mean,1
15,Tarta Queso,tarta queso,dessert,0.5269674261911377,0,entree_mean,3
15,Trozo De Zarajos,trozo de zarajos,uncertain,0.18692365037453723,0,entree_mean,7
16,Agua (500 Ml.),agua (500 ml.),drink,0.16762530813475648,0,entree_mean,1
16,Alitas De Pollo (10 Uds.),alitas de pollo (10 uds.),appetizer,0.9778142974527538,0,entree_mean,8
16,Alitas De Pollo (4 Uds.),alitas de pollo (4 uds.),appetizer,0.41906327033689156,0,entree_mean,24
16,Aquarius Naranja lata 330ml.,aquarius naranja lata 330ml.,drink,0.22350041084634586,0,entree_mean,1
16,Boiled Rice,boiled rice,side,0.4470008216926817,0,entree_mean,6
16,Cheese Nan,cheese nan,side,0.447000821692689,0,entree_mean,6
16,Chicken Curry,chicken curry,entree,1.7460969597370517,0,entree_mean,1
16,Chicken Fillet Burger,chicken fillet burger,entree,0.6285949055053395,0,entree_mean,3
16,Chicken Madras,chicken madras,entree,1.7460969597370681,0,entree_mean,1
16,Chicken Rogan Josh,chicken rogan josh,entree,1.7460969597370641,0,entree_mean,1
16,Chicken Tandoori,chicken tandoori,entree,0.8660640920295793,0,entree_mean,3
16,Chicken Tikka,chicken tikka,entree,0.7263763352506172,0,entree_mean,2
16,Chicken Tikka Masala,chicken tikka masala,entree,1.746096959737061,0,entree_mean,1
16,Coca-Cola Sabor Original botella 500ml.,coca-cola sabor original botella 500ml.,drink,0.27937551355792817,0,entree_mean,1
16,Coca-Cola Sabor Original lata 330ml.,coca-cola sabor original lata 330ml.,entree,0.22350041084634348,0,entree_mean,1
16,Coca-Cola Zero Azúcar botella 500ml.,coca-cola zero azúcar botella 500ml.,drink,0.2793755135579286,0,entree_mean,5
16,Coca-Cola Zero Azúcar lata 330ml.,coca-cola zero azúcar lata 330ml.,entree,0.22350041084634337,0,entree_mean,2
16,Combo 1,combo 1,uncertain,0.9079704190632706,0,entree_mean,3
16,Combo 2,combo 2,uncertain,1.0476581758422248,0,entree_mean,47
16,Combo 3,combo 3,uncertain,1.0895645028759169,0,entree_mean,44
16,Combo 6,combo 6,uncertain,0.977814297452753,0,entree_mean,4
16,Combo Family 1,combo family 1,uncertain,2.37469186524239,0,entree_mean,2
16,Combo Family 2,combo family 2,uncertain,3.212818405916182,0,entree_mean,3
16,Combo Family 3,combo family 3,uncertain,3.631881676253088,0,entree_mean,4
16,Combo Family 4,combo family 4,uncertain,3.9112571898110016,0,entree_mean,2
16,Egg Fried Rice,egg fried rice,side,1.0476581758422292,0,entree_mean,1
16,Fanta Naranja lata 330ml.,fanta naranja lata 330ml.,entree,0.22350041084634265,0,entree_mean,4
16,Kulfi,kulfi,dessert,0.2793755135579281,0,entree_mean,5
16,Mango Lassi,mango lassi,drink,0.44700082169268635,0,entree_mean,4
16,Max Burger,max burger,entree,0.8381265406737869,0,entree_mean,3
16,Menú Infantil,menú infantil,uncertain,0.628594905505344,0,entree_mean,1
16,Menú Pollo (1 Persona),menú pollo (1 persona),uncertain,1.9556285949054963,0,entree_mean,2
16,Nan,nan,side,0.2793755135579288,0,entree_mean,5
16,Nuggets De Pollo (10 Uds.),nuggets de pollo (10 uds.),appetizer,0.83812654067379,0,entree_mean,1
16,Nuggets De Pollo (20 Uds.),nuggets de pollo (20 uds.),side,1.5365653245686053,0,entree_mean,1
16,Nuggets De Pollo (6 Uds.),nuggets de pollo (6 uds.),appetizer,0.5587510271158556,0,entree_mean,2
16,Onion Bhaji,onion bhaji,appetizer,0.44700082169268573,0,entree_mean,3
16,Pakora,pakora,appetizer,0.5866885784716497,0,entree_mean,3
16,Patatas Fritas,patatas fritas,side,0.3771569433032039,0,entree_mean,17
16,Patatas Grandes,patatas grandes,side,0.5866885784716505,0,entree_mean,3
16,Pollo Broaster (10 Pzs.),pollo broaster (10 pzs.),side,2.025472473294986,0,entree_mean,3
16,Pollo Broaster (2 Pzs.),pollo broaster (2 pzs.),entree,0.6285949055053388,0,entree_mean,4
16,Pollo Broaster (4 Pzs.),pollo broaster (4 pzs.),entree,0.9778142974527715,0,entree_mean,1
16,Pollo Broaster (6 Pzs.),pollo broaster (6 pzs.),entree,1.3689400164338497,0,entree_mean,3
16,Pollo Broaster (8 Pzs.),pollo broaster (8 pzs.),entree,1.704190632703356,0,entree_mean,2
16,Samosa,samosa,appetizer,0.44700082169268673,0,entree_mean,5
16,Sprite lata 330ml.,sprite lata 330ml.,drink,0.2235004108463429,0,entree_mean,2
16,Strip Burger,strip burger,entree,0.5587510271158563,0,entree_mean,1
16,Tiras De Pollo Crujiente (10 Uds.),tiras de pollo crujiente (10 uds.),side,1.187345932621197,0,entree_mean,6
16,Tiras De Pollo Crujiente (6 Uds.),tiras de pollo crujiente (6 uds.),appetizer,0.7682826622842994,0,entree_mean,33
16,Vegetables Biryani,vegetables biryani,entree,1.0476581758422303,0,entree_mean,5
17,Aloo Gobi,aloo gobi,uncertain,0.7297541225006183,0,entree_mean,2
17,Aquarius Limón lata 330ml.,aquarius limón lata 330ml.,entree,0.18435225008806247,0,entree_mean,3
17,Bombay Aloo,bombay aloo,side,0.6412381617865995,0,entree_mean,2
17,Butter Chicken,butter chicken,entree,1.1013039053320584,0,entree_mean,49
17,Butter Naan,butter naan,side,0.3239136016522694,0,entree_mean,13
17,C. Momo,c. momo,uncertain,0.7839314014773456,0,entree_mean,3
17,Channa Masala,channa masala,uncertain,0.691858919941706,0,entree_mean,9
17,Chapati,chapati,uncertain,0.23761967776613196,0,entree_mean,2
17,Cheese Naan,cheese naan,side,0.389033702076586,0,entree_mean,58
17,Chicken  Bhutan,chicken bhutan,uncertain,1.1086816346167219,0,entree_mean,1
17,Chicken Biryani,chicken biryani,entree,1.0161599695294348,0,entree_mean,2
17,Chicken Chilli Masala,chicken chilli masala,entree,1.1079617848385068,0,entree_mean,8
17,Chicken Pakora,chicken pakora,appetizer,0.5451172306779632,0,entree_mean,4
17,Chicken Tikka,chicken tikka,entree,1.0042262796550814,0,entree_mean,3
17,Chicken Tikka Chaat,chicken tikka chaat,appetizer,0.6923272048296034,0,entree_mean,1
17,Chicken Tikka Saslik,chicken tikka saslik,entree,1.0635766919019136,0,entree_mean,1
17,Chips,chips,side,0.26805487854112187,0,entree_mean,1
17,Choila Chicken,choila chicken,uncertain,0.6465794880094591,0,entree_mean,1
17,Choila Lamb,choila lamb,entree,0.7215316862392167,0,entree_mean,1
17,Cobra Indian Beer (330 Ml.),cobra indian beer (330 ml.),drink,0.27892188345088836,0,entree_mean,9
17,Coca-Cola Sabor Original lata 330ml.,coca-cola sabor original lata 330ml.,entree,0.2304654670441604,0,entree_mean,13
17,Coco Rice,coco rice,side,0.45236612512818636,0,entree_mean,5
17,Cordero Curry,cordero curry,entree,1.0937153968928344,0,entree_mean,2
17,Cordero Korma,cordero korma,entree,1.079282272366438,0,entree_mean,1
17,Cordero Madras,cordero madras,entree,1.0097315055920513,0,entree_mean,3
17,Cordero Tikka Balti,cordero tikka balti,entree,1.1010472793974406,0,entree_mean,2
17,Cordero Vindaloo,cordero vindaloo,entree,1.0729667368281612,0,entree_mean,2
17,Daal Soup,daal soup,appetizer,0.41940529050642655,0,entree_mean,6
17,Espinacas Con Queso Casero,espinacas con queso casero,side,0.8266607535584888,0,entree_mean,5
17,Garlic Naan,garlic naan,side,0.28634170483210225,0,entree_mean,84
17,Goan Chicken Curry,goan chicken curry,entree,1.1029087302275031,0,entree_mean,1
17,Goan Lamb Curry,goan lamb curry,entree,1.1935189759519926,0,entree_mean,3
17,Green Valy Chicken,green valy chicken,uncertain,0.9988162360059496,0,entree_mean,4
17,Green Valy  Lamb,green valy lamb,entree,1.13019391134768,0,entree_mean,1
17,Gulab Jamón (2 Bolas),gulab jamón (2 bolas),dessert,0.3230935295072764,0,entree_mean,4
17,Kasmiri Rice,kasmiri rice,entree,0.4468308332533402,0,entree_mean,1
17,Keema Naan,keema naan,uncertain,0.37671927155854357,0,entree_mean,2
17,Keema Rice,keema rice,side,0.46070242111358134,0,entree_mean,3
17,King Chicken Tikka Masala,king chicken tikka masala,entree,0.9744032922117964,0,entree_mean,87
17,King Lamb Tikka Masala,king lamb tikka masala,entree,1.1013084615349726,0,entree_mean,9
17,King Prawan Curry,king prawan curry,entree,1.0937161956021977,0,entree_mean,1
17,King Prawan Tikka Masala,king prawan tikka masala,entree,1.2040850085531052,0,entree_mean,2
17,King Prawn Biryani,king prawn biryani,entree,1.1911915816594396,0,entree_mean,1
17,Lamb Biryani,lamb biryani,entree,1.1050302613670686,0,entree_mean,3
17,Lamb Chop,lamb chop,entree,1.247453801828758,0,entree_mean,2
17,Lamb Lababdar,lamb lababdar,entree,1.14685524958984,0,entree_mean,2
17,Langostinos Balti,langostinos balti,entree,1.052530230077427,0,entree_mean,1
17,Langostinos Korma,langostinos korma,entree,1.0690692017670544,0,entree_mean,2
17,Langostinos Vindaloo,langostinos vindaloo,entree,1.058211046990231,0,entree_mean,1
17,Lemon Rice,lemon rice,side,0.4509265375206446,0,entree_mean,9
17,Malai Tikka,malai tikka,appetizer,0.6501304472914672,0,entree_mean,2
17,Mango Lassi (16 Oz.),mango lassi (16 oz.),drink,0.2770972484063059,0,entree_mean,7
17,Meat Samosa,meat samosa,appetizer,0.5471558359836215,0,entree_mean,6
17,Mix Raita,mix raita,side,0.41345381690808125,0,entree_mean,9
17,Mix Vegetable Curry,mix vegetable curry,entree,0.8247781535242967,0,entree_mean,17
17,Mix Vegetable Pakora,mix vegetable pakora,appetizer,0.4160079742099473,0,entree_mean,5
17,Momo,momo,uncertain,0.6930112390886234,0,entree_mean,2
17,Mushroom Rice,mushroom rice,side,0.4521998339363327,0,entree_mean,6
17,Mutter Paneer,mutter paneer,uncertain,0.7847192354299044,0,entree_mean,7
17,Nepalí Green Vally Chicken,nepalí green vally chicken,entree,1.0075166124476655,0,entree_mean,1
17,Nepalí Green Vally Lamb,nepalí green vally lamb,entree,1.1066004749311877,0,entree_mean,1
17,Nepalí Lamb Sekuwa,nepalí lamb sekuwa,entree,1.3733510621488418,0,entree_mean,3
17,Onion Bhaji,onion bhaji,appetizer,0.4148852171189017,0,entree_mean,13
