cpc_subclass,grant_year,mean_novelty,mean_value,sd_value,patent_count,CV,ln_mean_value,ln_sd_value
B65F,2022,0.8093834474546858,12.445493615942247,15.454782326069163,13,1.2417974572155275,2.598644002765174,2.8006161538708065
B65G,2021,0.8120759080539356,44.67767367826675,47.80328869970312,121,1.0699592159597335,3.8216096375681805,3.887797701975763
B65G,2022,0.8052746217912039,32.905902789892224,51.615922794133866,132,1.568591602658865,3.5235891228242915,3.9630187886521826
B65H,2021,0.67422541976715,6.900632464188937,14.25964192196565,151,2.066425359699497,2.066942815026538,2.7252115604411347
B65H,2022,0.5904067889945983,4.066768601164883,15.038412838509133,191,3.697877679640179,1.6227032576327074,2.7749866473248375
B66C,2021,0.91821939757512,12.59216540435587,18.454319691722745,14,1.4655398098042014,2.609493553538955,2.968069137525073
B66C,2022,0.9680780928351604,34.258709568794956,89.1033276180156,15,2.6008956186480727,3.5627125787048644,4.500957096429703
B66D,2021,0.7508904112820655,33.73012906819542,51.191014567268134,10,1.5176643547307624,3.547607583080647,3.9549103453450467
B66F,2021,0.7674860153154418,36.92061034804666,27.845552888319556,12,0.7542007736552158,3.635494772933623,3.361955835086938
B66F,2022,0.7451274131769062,15.306637391678384,21.707320176457365,28,1.4181638736838948,2.7915722268719643,3.12268734723736
B67D,2021,0.65432551381386,52.12174091006196,101.4504258539919,54,1.946412841985621,3.9725862777874372,4.62937903137702
B67D,2022,0.6619703700948261,61.02392741926477,108.47860399751858,52,1.7776404860378217,4.127520236711936,4.695729132881084
B81B,2021,-0.10283575724044751,13.679402761335691,16.614990048984097,49,1.2145990829326065,2.6864453385260414,2.868750246875874
B81B,2022,0.0463719972854983,9.640244907646219,16.997982649846964,75,1.7632314129659623,2.3646435012845193,2.8902596766067896
B81C,2021,-0.22527714210182076,10.220632860278043,9.917557982399675,45,0.9703467601251726,2.4177543031632296,2.3903723173229148
B81C,2022,-0.22928484787065986,7.6445188485669,12.41369114481125,41,1.623868210768872,2.1569254609717805,2.5962759125735886
B82Y,2021,0.40817326801488035,14.40405817092211,34.93286219259064,40,2.425209741454018,2.734630992297266,3.5816522581973786
B82Y,2022,0.5801363746669327,10.956773146164277,23.468258083028733,54,2.141895042450929,2.4812979082864652,3.1973766891025535
C01B,2021,0.8575597224628579,51.48059516925695,75.84117939479557,23,1.4731993510456969,3.9604434854491357,4.341740686491514
C01B,2022,0.8275789598375932,53.76413325179661,106.53288838055693,55,1.9814862053411224,4.0030354769691305,4.677796739201886
C01P,2021,0.9456686833253292,45.12855564203621,59.882472564848875,25,1.32693084706371,3.83143218647985,4.10894532647459
C01P,2022,0.8018089236581996,34.88681365667081,120.61395965023648,37,3.457293659352967,3.580369920406642,4.800851762698313
C02F,2021,0.861749088753077,30.49142992116321,57.518005831995374,79,1.8863662996688066,3.449715442820102,4.069334498879492
C02F,2022,0.8351112211627493,23.144703082399925,53.888760637604015,75,2.328340979175619,3.1840650219792335,4.005308603287103
C03B,2021,0.8130168691457137,8.67848838530359,5.825929166208237,43,0.6713069036393525,2.269905730551453,1.9207284733735734
C03B,2022,0.9241540055008601,8.402322331953869,12.147331807625987,81,1.4457112364554165,2.240956715353341,2.5762188336728555
C03C,2021,0.7527078161804243,9.033497283165271,10.022155628287415,114,1.109443586922265,2.3059292234680266,2.399907395147916
C03C,2022,0.72275365639151,11.887135428283079,35.85331647173059,161,3.016144359424453,2.556229560157925,3.6069456138185094
C04B,2021,0.8366821637951363,13.526935296549869,19.413054484411482,92,1.4351406330274163,2.6760045328676014,3.0161746218914702
C04B,2022,0.8500761567727043,13.708482295891686,32.2167154724634,118,2.3501299981339634,2.6884243543000728,3.503053227306124
C07B,2021,0.6928407870780069,61.2566735374129,76.46773260130828,28,1.2483167659211063,4.1312657350190145,4.3498614961285975
C07B,2022,0.8462981789569095,85.80919329381068,195.10201050944713,40,2.2736725870550702,4.463712529581028,5.278634985620153
C07C,2021,0.8658075027796881,56.782689347745304,76.59849959885372,113,1.3489762545368988,4.056689238568029,4.35154809193593
C07C,2022,0.7925546973218713,42.12869016426131,68.63325212764192,137,1.629133302270694,3.7641884407170525,4.243242213703811
C07D,2021,0.6471891797405627,60.30473343658597,106.55026241491285,444,1.7668639979473058,4.11585705752362,4.677958295644866
C07D,2022,0.6665468911826646,53.883229934499695,106.98630746866625,410,1.985521424731192,4.005207836177385,4.68200443638908
C07F,2021,0.5934478451783239,22.70389707104773,36.346731754248715,36,1.6009027719121613,3.1656394680009408,3.6202454045172288
C07F,2022,0.7024467946197436,29.43796193739024,51.942675401053165,44,1.7644793315354776,3.415690577315415,3.9692097319982897
C07H,2021,0.688722019027146,28.99879741485594,48.337403314287656,29,1.6668761336125146,3.4011572946872146,3.898682481307038
C07H,2022,0.7254068114014077,45.79999451304202,53.61496840724247,22,1.170632638219532,3.8458830856809025,4.000307991832325
C07J,2021,0.3165196766401228,6.463277198680495,5.747058246871644,18,0.8891864096506537,2.0099946205226416,1.909106594611084
C07J,2022,0.6095441109497066,12.594303536949763,24.688529238719905,13,1.9602933315278237,2.609650847419445,3.2460445591411577
C07K,2021,0.80206134683083,56.98828855406358,112.5098915168071,389,1.9742633858897405,4.06024106867587,4.731889983051939
C07K,2022,0.7935880726392864,56.04175694102618,119.91961128506279,389,2.1398260481243745,4.04378357754307,4.795125955260563
C08B,2022,1.0155256651918927,13.239136732719423,29.98503597509367,11,2.2648784872043923,2.655994281443912,3.433504377462087
C08F,2021,0.6507506029237423,74.34202744101638,74.09680230651955,128,0.996701392967909,4.322038112454194,4.318777978722687
C08F,2022,0.6727799788760865,65.28253563099477,107.73566619368408,129,1.6502984320745877,4.1939264481783685,4.688919856166187
C08G,2021,0.7709396182331248,31.804984763495586,48.843470724693155,110,1.5357174696953046,3.4905804783399605,3.908887509387961
C08G,2022,0.7141225368708883,16.990128383548477,30.207322882552578,117,1.7779337625136662,2.8898231843209956,3.440652775049997
C08J,2021,0.829728935751073,36.205570693993096,39.791947642379476,81,1.0990559430397655,3.616458499906237,3.708484700225346
C08J,2022,0.6814728884389079,34.98597244098262,61.727675452593544,86,1.7643550013286369,3.583129208103952,4.138802745031063
C08K,2021,0.7404314052753264,25.703228476186354,31.565564460274985,75,1.228077807016344,3.284784474807467,3.4832554251899217
C08K,2022,0.7155711992297807,12.952203757797303,24.19356049789701,100,1.867910739385361,2.635637471259905,3.226588426064805
C08L,2021,0.7548670516729453,32.98828906546824,36.471728089124085,97,1.105596231945908,3.5260160260324036,3.623586731014195
C08L,2022,0.7560655394094672,16.159464132415454,33.82354111858907,134,2.0931103185989905,2.842549865857504,3.5502936270034327
C09C,2022,0.7105670106785773,58.04027105389837,139.23557866551934,12,2.3989477674254824,4.078219771302992,4.943323713201559
C09D,2021,0.605258797634222,18.48665304084483,22.404453742179847,105,1.2119259063649295,2.96972977177654,3.1529263351154215
C09D,2022,0.5844490679241173,22.43269050353591,55.53047735224765,118,2.4754265362638854,3.1541320774906976,4.034779914880234
C09J,2021,0.6243836247566922,20.95408521445623,19.170853804037865,49,0.9148981503049288,3.08895323675783,3.0042386814637627
C09J,2022,0.3574766834862037,11.142487167950428,9.360929480992777,59,0.8401113090727163,2.4967106384490987,2.3380419510494423
C09K,2021,0.8470115831025778,23.341708458840646,44.11675219061561,223,1.890039551663856,3.192191276502844,3.809253623008038
C09K,2022,0.7840626732834578,40.96740060952359,78.90086524183684,258,1.9259426780300763,3.736893140939121,4.3807866817728796
C10G,2021,1.04421515763377,88.87341256890014,78.31647386816299,72,0.8812137579104127,4.498402153230427,4.373445848152155
C10G,2022,1.0405756785940388,135.40891624205887,140.3963521815881,60,1.0368324042311485,4.915657111616484,4.951566955262574
C10L,2021,0.7722723804655124,65.80525549753682,90.99021338663904,22,1.3827195517848103,4.201781752560702,4.521682195158503
C10L,2022,0.9958330257445517,97.08068115582488,145.4098935902152,24,1.4978252300971886,4.58579041706412,4.986410178411979
C10M,2021,0.755654641133533,34.315824836554036,63.013346656066666,16,1.8362766145415028,3.564331159137865,4.1590916031189575
C10M,2022,0.7169478298080219,30.51369380250015,119.1709075361431,59,3.905489394613339,3.4504221752554276,4.788914958997072
C10N,2021,0.7249539211502531,94.28364098459977,133.0895389900127,14,1.4115867567285767,4.556858137841274,4.898507778221749
C10N,2022,0.7561316002265493,48.30727181700591,87.3888915658984,18,1.8090214636201902,3.8980715715305347,4.481746300728341
C11B,2022,0.9814464248367925,55.975572007510515,59.91740172735013,12,1.0704205348595763,4.042622614704177,4.1095188765486235
C11D,2021,0.6283559914710954,41.55959748790767,26.321929190796286,129,0.6333538047007073,3.7509053874677,3.3076896468067245
C11D,2022,0.6533476864227784,51.81311471007649,47.465167044432945,106,0.9160840321997094,3.9667595445303925,3.8808453346410547
C12M,2021,0.7519765124140385,12.889252166526578,19.298816658586812,15,1.497279780801084,2.6311153156139335,3.010562591668205
C12M,2022,0.4591961021247305,21.170531334580847,32.89153951760681,36,1.5536473316510657,3.0987639897181554,3.523165411486181
C12N,2021,0.8940642585598991,28.556202940175723,48.42917607104244,321,1.69592491594558,3.3862936351964987,3.9005408585787404
C12N,2022,0.9304407470710491,28.207925344330445,52.65747938896156,404,1.866761867318444,3.3744400883493313,3.982620870151381
C12P,2021,0.8787027546387889,22.712092493054282,29.71198254102148,32,1.308201018911308,3.1659851497915565,3.424652889224171
C12P,2022,0.9378743705250993,26.98833666979148,61.23689766118361,30,2.2690134042135006,3.3317878758877444,4.130948033852516
C12Q,2021,0.8071030652236336,37.672804316559606,37.814897025568044,166,1.0037717582108954,3.6551366221664296,3.6588041168995464
C12Q,2022,0.8819043571978097,21.537713634841577,21.955587100809346,226,1.0194019417776905,3.115190067567885,3.1335613535365843
C12Y,2021,0.9210954325827242,24.579137482796593,37.417111104328605,28,1.5223118032728997,3.241777077161444,3.648502962017962
C12Y,2022,0.8435062269103096,16.58462734383224,28.025736614675623,27,1.689862306438757,2.8670250739943888,3.3681829058898516
C21D,2021,0.9795136583773222,27.590168340158545,37.87650332661849,49,1.3728261045615946,3.353062894395184,3.660390040532886
C21D,2022,0.9885149272538956,5.8974032536178145,16.65355047780687,118,2.823878537997313,1.9311450007141335,2.8709369233649893
C22C,2021,0.9348351344423786,22.85457922461951,33.96174433486474,89,1.4859929820226276,3.1719761999367755,3.5542544447046476
C22C,2022,0.9436891861140689,6.5107552739676455,18.338022164853342,227,2.8165737142932383,2.0163360298228583,2.962073218241966
C22F,2022,1.0551653172420348,5.5819174238050575,6.339531027362415,11,1.1357264083353118,1.884326104682051,1.9932749478552805
C23C,2021,0.26474732331831835,23.489247354815184,28.206293503383776,233,1.2008172538402606,3.1982341377362085,3.374384216988581
C23C,2022,0.29308876723264055,14.79829753264777,24.442060264959004,299,1.6516805538633967,2.759902183129112,3.236403720450615
C23F,2021,0.5247135164341735,15.301730724817935,12.812020586622564,17,0.8372922525582482,2.7912712816127625,2.6255392700148024
C23F,2022,0.42456661713316424,23.462437341338678,26.249551955666625,10,1.118790497925691,3.1971387713019976,3.3050370789801966
C25B,2021,0.6443323283398243,19.01229914441146,37.58758711170044,11,1.9770142909175221,2.9963470417658566,3.652930647336593
C25B,2022,0.5863533113338942,11.032756029599417,20.613741096311575,21,1.868412665068243,2.48763260014032,3.0733292742912135
C25D,2021,0.551635440508841,42.269285111699816,46.40059325122303,44,1.0977378285108423,3.76744303253109,3.858634744471295
C25D,2022,0.43428790305917087,15.847680728239508,38.50682614210568,74,2.429808298288663,2.8242130050838297,3.676473470700699
C30B,2021,0.6856596802984344,17.11825848269016,18.144262065258822,10,1.0599362127640584,2.896920185769137,2.9520030396713204
C30B,2022,0.6043154335220486,13.847651700154788,40.08496317304546,36,2.8947119729042137,2.6978417180743923,3.7156421950226535
D03D,2022,0.9794252336557056,18.25165063256174,27.386291594884565,14,1.5004830054124654,2.9575968042037815,3.3459063383137204
D04B,2021,1.033920607248144,48.628351481160415,27.993474576057878,15,0.5756615991167848,3.9045622728711824,3.3670707900481927
D04B,2022,1.0569520146357119,39.56808432776274,25.79176695887132,24,0.6518325917733314,3.7029816571674146,3.2880946372931055
D04H,2021,0.9757619292387307,50.936924095183294,47.42647298244388,14,0.9310823891489873,3.950029984134133,3.8800466266403366
D04H,2022,0.9625795289436055,42.400705033137825,37.67174609150526,24,0.8884698040295157,3.770475685977586,3.655109258246184
D06F,2021,0.8305156143269492,2.5395116741360804,5.266866471035744,201,2.0739682060439772,1.2639887724710752,1.835276464335437
D06F,2022,0.8502762767481907,1.5885942451669497,5.373527765197648,236,3.3825678152528678,0.9511149658787668,1.8521531255814947
D06M,2021,0.613367069142949,34.207955107779405,40.719383525030565,12,1.190348367703814,3.5612720544505874,3.730965853538033
D06M,2022,0.621276325637372,10.365768114398893,10.692318612493061,12,1.0315027786161417,2.4306060409774664,2.458932097347526
D10B,2021,0.9070968175153428,44.93090386639687,41.25587498478547,25,0.9182071010069331,3.827138177360199,3.743743397030556
D10B,2022,1.1259656872999193,72.82933297564286,73.03013536317633,15,1.0027571636225288,4.301756118432441,4.304472244944168
D21F,2021,0.992960872378246,57.322584553934284,38.30889812578,11,0.6683037484071486,4.065989403486864,3.671450908661363
D21F,2022,0.9268568412706489,42.508372363223565,28.33802606396844,15,0.6666457567894388,3.772953387695108,3.378884492468218
D21H,2021,1.0839478237837719,48.62875718344644,38.32452148488028,42,0.7881040706079613,3.904570447646601,3.671848280653659
D21H,2022,0.9494266285287246,34.74544269778009,41.47683739301296,55,1.1937346072629818,3.576422784028963,3.7489589248451747
E01C,2021,0.9175738744502879,31.47466984085793,25.12113799552954,37,0.798138252840996,3.480460395941717,3.2627448714350367
E01C,2022,0.9255666720329374,29.99776775093833,21.23081529921494,26,0.7077465055229264,3.433915193858196,3.101479402931773
E01H,2022,0.7096709525279556,32.28132858310889,69.4983186515791,12,2.1528952401278767,3.5049965365236257,4.255588860620062
E02D,2021,0.6314386132273029,32.70593220725148,33.388270640597355,10,1.0208628339660837,3.517673851755641,3.5377155364858734
E02F,2021,0.46252258962120146,29.69888705318304,20.212808791645912,91,0.6805914563549129,3.4242264015967048,3.0546051875148943
E02F,2022,0.6276857266189415,26.671488626285058,20.72123322061694,122,0.7769057629650236,3.320402591639202,3.0782902715670373
E04B,2021,0.8454904747013388,14.423483507344704,20.187274220001047,20,1.3996115577572723,2.735891251009839,3.053400728800754
E04B,2022,0.8931103055264534,13.387203673712373,17.829167563944356,12,1.3318067012720807,2.6663391777429273,2.9354071337228933
E04F,2021,0.5287600377911041,16.92634922687381,28.447972784164918,12,1.680691589359289,2.886271654329352,3.382625071876514
E04H,2021,0.9411334466773866,24.515577759129226,37.3265567444812,13,1.522564840658563,3.239289158160378,3.646143043488861
E05B,2021,0.7443321296897968,11.664859338503392,16.572824879456302,60,1.4207479403332954,2.5388311770756102,2.8663536678444586
E05B,2022,0.7284711905079395,10.724379791872474,14.79179780446223,76,1.37926836717143,2.4616704167177215,2.759490678940353
E05C,2022,0.7591175047887979,7.638595948312515,20.859819630229502,15,2.7308447483516605,2.1562400636280885,3.084650231581209
E05D,2021,0.5059105164138704,34.97142443411235,35.566078521386736,19,1.0170039996052989,3.582724857538193,3.599120994291929
E05D,2022,0.7396430068639491,19.225069406822012,26.58735429430582,19,1.3829523177102965,3.006922894672759,3.3173574899850675
E05F,2021,0.4459524094397761,9.491000923228405,12.166682165884076,25,1.2819177096598076,2.35051783475129,2.577689560394026
E05F,2022,0.4272599386494528,7.040302006240292,10.405084651245842,18,1.4779315776543558,2.084466645450615,2.4340592780012957
E05Y,2021,0.4864486423833458,15.277399521137536,29.12509974779921,35,1.9064173655668457,2.7897776132416072,3.4053587029356014
E05Y,2022,0.5212627255388698,13.412835099212545,22.526267919963107,53,1.679456114485863,2.6681191359207266,3.158117580723132
E06B,2021,0.5210936000284212,24.41225097041369,40.97861226252018,32,1.6786085114471423,3.235231379414613,3.7371602567360407
E06B,2022,0.5306762246981903,2.9277839721088275,2.510864066948274,25,0.8575988156461373,1.368075392062529,1.2558621801019292
E21B,2021,0.8155281224769626,23.876024508995755,60.26852713566965,1003,2.5242278970254164,3.213904468487811,4.115266287533489
E21B,2022,0.8085549048262598,24.95987748944226,57.59959979582951,997,2.307687600638003,3.25655217261991,4.070727867136942
F01D,2021,0.6807890218454373,13.941407339271139,7.901562229514181,317,0.5667693395096852,2.704136374683924,2.186226792740347
F01D,2022,0.7124556312712418,10.422435638902085,6.561436668181623,274,0.6295492623327742,2.435579459849972,2.023061207610748
F01K,2021,0.8244504165772661,11.57309258392741,3.6036520122465032,11,0.31138193927967167,2.5315590212940577,1.5268499042164398
F01K,2022,0.7213690403983158,6.293307871014146,5.560694863939819,16,0.8835885639015674,1.986957197702357,1.8810965217274764
F01L,2021,0.702384438978695,23.38455811845132,37.39527770248586,51,1.5991440810241158,3.1939500679583084,3.6479344755336878
F01L,2022,0.7200295708390553,14.292714260201539,16.024256108576555,41,1.121148566804875,2.727376522839214,2.8346391570179117
F01M,2021,0.5771152962636238,10.745524182829412,23.419315209130932,53,2.1794483741010366,2.4634722474112203,3.195374426075238
F01M,2022,0.6774879246225054,9.471858714668631,11.214181221247602,46,1.1839472651635645,2.34869153679281,2.5025976718652307
F01N,2021,0.6302925631365509,11.726131650941229,15.778883849898385,204,1.3456171497641212,2.5436574897941195,2.8201211821341396
F01N,2022,0.6669243810093697,10.449845363662268,15.946259088640753,230,1.5259803885798557,2.4379762245520435,2.8300471067329678
F01P,2021,0.5269319845049945,11.046096005358983,20.972981217977413,70,1.8986781581295717,2.4887406244850863,3.08981357213742
F01P,2022,0.5647131105959222,13.154803271614709,17.005680132915366,67,1.2927354200431136,2.650054020312193,2.890687271056395
F02B,2021,0.5259287781699634,11.534466580012822,13.924256163308318,110,1.2071868314601193,2.5284821762582665,2.702987819732396
F02B,2022,0.5275982499000265,9.574427167759545,12.724071326622296,104,1.3289642402282518,2.3584385549317974,2.619151322200877
F02C,2021,0.5396281301239715,14.4220190561277,9.071879758330388,148,0.6290297997128136,2.735796297055687,2.309747358458949
F02C,2022,0.5578504826287283,10.204176712677981,11.681259002538514,201,1.144752715623335,2.416286629558199,2.5401252345011307
F02D,2021,0.4604114353393951,9.804382474847753,18.143311180211498,353,1.8505307424263084,2.3799518365299503,2.9519533689835793
F02D,2022,0.508245803436421,8.302291040647788,13.745371071823406,333,1.6556118069730932,2.230260718277163,2.690929207893167
F02F,2021,0.6931615506785627,9.479772601340601,16.87262538253836,55,1.779855497815663,2.349446980312121,2.883270234023176
F02F,2022,0.8105564866619536,14.454950053447622,17.176474795230984,46,1.1882763158447758,2.7379293438381667,2.90012816429434
F02K,2021,0.8342069501121264,18.503895375020356,11.614430759376745,40,0.6276749043369452,2.9706142084413223,2.5348414569668316
F02K,2022,0.73613848866258,9.4837466503131,4.643545137922514,37,0.4896319259824608,2.34982611980415,1.7305124385958783
F02M,2021,0.6387091593570811,9.472920839801896,14.964452180596261,171,1.579708353280107,2.3487929582598075,2.7703645118039
F02M,2022,0.6876333470093771,7.942770543717932,12.219747772926716,168,1.5384742270556355,2.190845445394037,2.581711755037802
F02N,2021,0.11764388050589326,12.428088768675131,17.760777582244216,46,1.4290835793682188,2.597348689810499,2.9317683916660147
F02N,2022,0.2827050460244458,8.980913079970453,10.82106136521022,35,1.204895456492473,2.3006745771173316,2.4698828019577284
F02P,2021,0.5445852346700037,10.969492627366751,25.273207239857236,32,2.303954075032194,2.482361131651205,3.268549683792277
F02P,2022,0.6637229944305305,13.978139797345953,32.8066967205812,15,2.347000187164407,2.7065917912958333,3.5206589106920934
F03D,2021,0.765499441528612,13.703922700746697,5.516042657268996,39,0.40251559919908475,2.6881143085773895,1.8742672372605733
F03D,2022,0.7165565873208086,9.897350258846197,12.912236746023023,35,1.3046155191367645,2.3885196641638955,2.6327687943038973
F03G,2022,0.5160253341418566,4.0680952036767914,7.716299102933512,11,1.8967842974666451,1.6229650475383302,2.1651947330302326
F04B,2021,0.5239440493698072,13.726380019784525,21.762782710673523,107,1.5854713827903442,2.689640444656236,3.1251268649952046
F04B,2022,0.3977874649275166,9.980515093991897,25.644131389347386,136,2.5694196289312488,2.39612234700217,3.2825689158308995
F04C,2021,0.7090146534545323,9.854086814690312,18.547044015980358,61,1.8821677101860648,2.384541674014451,2.9728240737706906
F04C,2022,0.7934369116518437,3.8270695033135684,9.790956766970474,69,2.558343076469667,1.5742395554380801,2.3787084469766175
F04D,2021,0.6893503782652162,15.518699764359766,29.99138022882544,128,1.9325962022735708,2.804493058237409,3.4337091086854303
F04D,2022,0.7218372589316887,10.28418394176032,16.868257634632705,147,1.6402135288670658,2.423402094119997,2.88302582215874
F05B,2021,0.6478938983501087,18.355969456882203,14.994758347265075,31,0.8168873010214718,2.963000870963419,2.772261065270166
F05B,2022,0.6953901564809648,9.880555419161313,11.55902372613535,38,1.1698759063401427,2.3869772896800803,2.5304394292081325
F05D,2021,0.698659024061046,13.939344024060926,6.866474688095118,488,0.49259668720728794,2.7039982713820083,2.0626100190099654
F05D,2022,0.7179604394778075,10.627062230839465,12.99410122575231,439,1.222736909175497,2.453335331941819,2.6386358998084987
F15B,2021,0.5260051401326218,21.691068288008825,20.8680169010408,67,0.9620557468152446,3.1219713795701156,3.0850251538987794
F15B,2022,0.5097783558838646,15.094115676104938,16.314344717766012,79,1.0808413734096913,2.7784537192279317,2.8515353323658608
F16B,2021,0.8869041976060008,16.331144366774378,20.138639328189367,116,1.2331431818802188,2.8525051354062545,3.051102613573492
F16B,2022,0.8469416173121282,13.6102332420093,17.965502882799466,117,1.319999632875299,2.681722190180645,2.9426216911510004
F16C,2021,0.7151004718559144,16.056768000445043,26.004767770726698,63,1.6195518157829725,2.8365470751383786,3.2960134345161807
F16C,2022,0.7220586014175567,9.834188749971267,20.81209632006153,104,2.116300271349006,2.3827067590860933,3.0824646929747295
F16D,2021,0.7159784427629619,31.448474747353767,259.4057186271367,148,8.248594588803211,3.479653438882204,5.562240871026981
F16D,2022,0.7243255556916779,7.353289766111953,12.689972441955932,152,1.7257544372096392,2.122655445236964,2.616663626292921
F16F,2021,0.7258639053052774,14.350000737802857,22.365442443305863,78,1.5585673375184967,2.7311155220985377,3.151258112129998
F16F,2022,0.7398608396687957,8.94202161438132,21.766945921103865,90,2.4342309669769095,2.296770381717726,3.125309743767693
F16G,2021,1.0345977918592093,12.11599854727948,26.36346304232637,15,2.175921608066387,2.573832748222978,3.3092086579290836
F16H,2021,0.6135828805586258,12.758686379426317,20.261057082972414,310,1.5880206222204698,2.621670361336511,3.056877093360336
F16H,2022,0.5902606058742177,8.105730354975497,17.629730505375512,303,2.1749712528438536,2.2089039246770406,2.924758718882219
F16J,2021,0.7172336625946186,21.586455296592337,37.64399153772868,43,1.7438709144465792,3.1173504034526953,3.654391304675027
F16J,2022,0.7472472899487618,10.023504972321426,13.000372048414913,77,1.2969886366409464,2.4000298087203773,2.639083904148932
F16K,2021,0.49053954554281565,21.500155223937618,26.520087871663694,111,1.2334835537436974,3.1135222080282494,3.314916206071081
F16K,2022,0.5080755491514133,14.915360736303146,38.758928271455765,160,2.5985914089974855,2.7672847269115555,3.6828344264818167
F16L,2021,0.893851058839417,19.408419407541682,23.93463421892978,74,1.2332088315048113,3.01594753176229,3.2162577695072843
F16L,2022,0.8586182260216093,14.827715373604269,29.336116322549316,80,1.9784650287240033,2.7617625409003006,3.412338960537481
F16M,2021,0.6314646624934505,22.723199003837024,24.404971467075445,27,1.0740112544432867,3.166453430290536,3.234944881922665
F16M,2022,0.42718448545725024,22.97326619683115,30.933262098220823,38,1.3464895166925652,3.1769393010254476,3.4636481655615663
F16N,2021,0.5556177512014927,18.631168284519514,19.26072556307466,16,1.0337905422215654,2.9771185217756604,3.008684310769344
F17C,2021,0.5906411480138806,18.504155954300245,37.69841709189935,40,2.0372946047905787,2.9706275687231622,3.655798697181121
F17C,2022,0.61363578284929,3.080831539918518,10.046006238128296,54,3.260809981968048,1.406300776453436,2.4020689362197647
F21S,2021,0.18862630045405365,9.017092467081806,12.067551304283981,40,1.3382973889131462,2.304292880602476,2.5701321576951077
F21S,2022,-0.10168673890079606,11.249377409510107,29.16449296017524,63,2.592542849128689,2.5054751119857066,3.406665502872795
F21V,2021,0.2230248723687901,15.35649262488643,38.71936303656736,72,2.5213676053749094,2.7946249209584924,3.681838802708191
F21V,2022,0.08242060248382173,13.755142017175015,23.889914501909224,60,1.736798825637691,2.6915916333689154,3.2144626813358035
F21Y,2021,0.3069345220266888,19.416469422672147,22.699789533431677,13,1.169099749253367,3.016341899779716,3.165466167655733
F21Y,2022,0.11969110463699711,15.5686894882967,23.606078736483546,25,1.5162534235285967,2.8075147388898993,3.2029935155224596
F23D,2021,0.8365988626451292,33.17281640011343,45.8948731771354,16,1.3835084915183284,3.531430485912143,3.8479083555566778
F23D,2022,0.9024365692103586,4.202960435148586,4.889617453378226,19,1.1633746091177195,1.6492277780410427,1.7731910470615895
F23N,2021,0.5162578028049578,16.119422272750406,10.035620123017354,17,0.6225793923137302,2.840213624393635,2.4011282341440223
F23N,2022,0.42818351585234427,5.911528915097952,8.55630774103435,11,1.4473933670833743,1.9331908745347277,2.2572014329042513
F23R,2021,0.7391299699912918,16.330957283176865,12.586925382006758,93,0.7707402060853483,2.8524943407003014,2.6091079613603774
F23R,2022,0.7900827906108083,8.826270824282693,3.8668821988790363,84,0.4381105311475978,2.285059495373826,1.5824535265064192
F24C,2021,0.8401127336467552,4.628090545087559,8.347787597004801,36,1.803721754291406,1.7277702274467424,2.235139694660317
F24C,2022,0.8107051535787053,2.8572948004224457,4.553716673187363,43,1.5937160815587195,1.3499661088752593,1.7144673744734495
F24F,2021,0.2683129424798702,17.220501128087413,18.92729046555593,98,1.0991138019023539,2.9025473957393837,2.992090172426167
F24F,2022,0.5063014450353837,8.108360292701356,14.828475784345885,161,1.8287884663553446,2.2091927052475344,2.76181058273439
F24H,2022,0.4360485033875237,14.052160915046914,28.566147932675147,14,2.032865130521442,2.711521563283063,3.3866300559391247
F25B,2021,0.8008679249124092,14.087672519441119,21.02461049208954,54,1.4924119270287821,2.71387802095255,3.092160486857218
F25B,2022,0.7501097782096194,3.8593308393244414,5.643677829723404,96,1.4623462109590233,1.5809007410508225,1.893665700166471
F25C,2021,0.9644845017285187,5.343167061785493,6.56843810836072,15,1.2293155037839647,1.847378180281509,2.0239867196565875
F25C,2022,0.8965647728046349,1.6272243242662596,3.3504513436496253,21,2.0589978245073217,0.9659278988606461,1.4702795968790243
F25D,2021,0.7048181975439465,5.813950197435101,22.681278274338055,158,3.9011820714157808,1.918972010353113,3.16468478973869
F25D,2022,0.7261108732031502,3.5154039999102165,11.677988825468137,184,3.321947868798691,1.5074946623587473,2.5398673264503335
F25J,2021,0.8846962373488464,144.633267236681,63.77840764360158,21,0.44096637559347407,4.981091593432558,4.170972332453131
F25J,2022,0.8411776500461863,110.68313863266083,83.47870690421931,18,0.75421340536133,4.715665742421637,4.43649951330931
F26B,2021,0.9925620564613162,24.863370520155193,35.34536725309095,17,1.4215839008809625,3.2528277020568663,3.5930667475241758
F26B,2022,0.7579087800688151,9.552469430880095,20.91483464427013,14,2.1894688902807817,2.35635990180987,3.0871637885203866
F27D,2021,0.9378726031086126,50.36246284595657,53.85972337604754,10,1.0694418090868199,3.938907610840205,4.004779443135234
F27D,2022,0.5970357275789628,57.41699697455663,96.41082911614721,11,1.679133953293831,4.067606891573941,4.578937386358869
F28D,2021,0.6798035748797918,25.624931484907762,60.10397675158004,45,2.345527315340503,3.2818480506894803,4.112576950010125
F28D,2022,0.7522914906118109,21.655098388126138,51.96337702056544,47,2.399590899529593,3.120384920997605,3.9696006750898807
F28F,2021,0.6744054029503872,20.768270070732612,35.17438566253218,57,1.6936598735828836,3.0804534081814814,3.5883512899969023
